,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,05032021SchaMain,2020-21,"Freitag, 05.03.2021",Schalke ,Mainz ,0,0,0,0,/schalke-gegen-mainz-2021-bundesliga-4667270/spielinfo
1,06032021MglLeve,2020-21,"Samstag, 06.03.2021",M'gladbach ,Leverkusen ,0,1,0,0,/mgladbach-gegen-leverkusen-2021-bundesliga-4667265/spielinfo
2,06032021HoffWolf,2020-21,"Samstag, 06.03.2021",Hoffenheim ,Wolfsburg ,2,1,2,1,/hoffenheim-gegen-wolfsburg-2021-bundesliga-4667266/spielinfo
3,06032021FreiLeip,2020-21,"Samstag, 06.03.2021",Freiburg ,Leipzig ,0,3,0,1,/freiburg-gegen-leipzig-2021-bundesliga-4667267/spielinfo
4,06032021FranStut,2020-21,"Samstag, 06.03.2021",Frankfurt ,Stuttgart ,1,1,0,0,/frankfurt-gegen-stuttgart-2021-bundesliga-4667268/spielinfo
5,06032021HertAugs,2020-21,"Samstag, 06.03.2021",Hertha ,Augsburg ,2,1,0,1,/hertha-gegen-augsburg-2021-bundesliga-4667269/spielinfo
6,06032021BayeDort,2020-21,"Samstag, 06.03.2021",Bayern ,Dortmund ,4,2,2,2,/bayern-gegen-dortmund-2021-bundesliga-4667264/spielinfo
7,07032021KölnBrem,2020-21,"Sonntag, 07.03.2021",Köln ,Bremen ,1,1,0,0,/koeln-gegen-bremen-2021-bundesliga-4667271/spielinfo
8,07032021BielUnio,2020-21,"Sonntag, 07.03.2021",Bielefeld ,Union ,0,0,0,0,/bielefeld-gegen-union-2021-bundesliga-4667272/spielinfo
9,10032021BielBrem,2020-21,"Mittwoch, 10.03.2021",Bielefeld ,Bremen ,0,2,0,0,/bielefeld-gegen-bremen-2021-bundesliga-4667236/spielinfo
