,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,16031979DuisStut,1978-79,"Freitag, 16.03.1979",Duisburg ,Stuttgart ,3,1,1,0,/duisburg-gegen-stuttgart-1979-bundesliga-15768/spielinfo
1,17031979SchaBoch,1978-79,"Samstag, 17.03.1979",Schalke ,Bochum ,1,3,1,1,/schalke-gegen-bochum-1979-bundesliga-15769/spielinfo
2,17031979FranBrem,1978-79,"Samstag, 17.03.1979",Frankfurt ,Bremen ,2,1,2,0,/frankfurt-gegen-bremen-1979-bundesliga-15770/spielinfo
3,17031979BielMgl,1978-79,"Samstag, 17.03.1979",Bielefeld ,M'gladbach ,0,2,0,1,/bielefeld-gegen-mgladbach-1979-bundesliga-15771/spielinfo
4,17031979BrauBaye,1978-79,"Samstag, 17.03.1979",Braunschweig ,Bayern ,0,0,0,0,/braunschweig-gegen-bayern-1979-bundesliga-15772/spielinfo
5,17031979NürnKla,1978-79,"Samstag, 17.03.1979",Nürnberg ,K'lautern ,0,0,0,0,/nuernberg-gegen-klautern-1979-bundesliga-15773/spielinfo
6,17031979DüssDarm,1978-79,"Samstag, 17.03.1979",Düsseldorf ,Darmstadt ,4,0,1,0,/duesseldorf-gegen-darmstadt-1979-bundesliga-15774/spielinfo
7,17031979DortHert,1978-79,"Samstag, 17.03.1979",Dortmund ,Hertha ,3,0,1,0,/dortmund-gegen-hertha-1979-bundesliga-15775/spielinfo
8,08051979HSV Köln,1978-79,"Dienstag, 08.05.1979",HSV ,Köln ,6,0,3,0,/hsv-gegen-koeln-1979-bundesliga-15767/spielinfo
9,20031979BochNürn,1978-79,"Dienstag, 20.03.1979",Bochum ,Nürnberg ,2,1,1,0,/bochum-gegen-nuernberg-1979-bundesliga-15727/spielinfo
