,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,25111988BremKarl,1988-89,"Freitag, 25.11.1988",Bremen ,Karlsruhe ,3,1,1,0,/bremen-gegen-karlsruhe-1988-bundesliga-12663/spielinfo
1,26111988St. Köln,1988-89,"Samstag, 26.11.1988",St. Pauli ,Köln ,0,1,0,1,/st-pauli-gegen-koeln-1988-bundesliga-12658/spielinfo
2,26111988LeveHSV ,1988-89,"Samstag, 26.11.1988",Leverkusen ,HSV ,1,2,0,1,/leverkusen-gegen-hsv-1988-bundesliga-12657/spielinfo
3,26111988Stg.Uerd,1988-89,"Samstag, 26.11.1988",Stg. Kickers ,Uerdingen ,3,1,1,1,/stg-kickers-gegen-uerdingen-1988-bundesliga-12659/spielinfo
4,26111988BayeNürn,1988-89,"Samstag, 26.11.1988",Bayern ,Nürnberg ,1,0,1,0,/bayern-gegen-nuernberg-1988-bundesliga-12660/spielinfo
5,26111988HannBoch,1988-89,"Samstag, 26.11.1988",Hannover ,Bochum ,3,2,1,1,/hannover-gegen-bochum-1988-bundesliga-12661/spielinfo
6,26111988DortFran,1988-89,"Samstag, 26.11.1988",Dortmund ,Frankfurt ,6,0,2,0,/dortmund-gegen-frankfurt-1988-bundesliga-12662/spielinfo
7,26111988MglStut,1988-89,"Samstag, 26.11.1988",M'gladbach ,Stuttgart ,2,2,1,0,/mgladbach-gegen-stuttgart-1988-bundesliga-12664/spielinfo
8,27111988MannKla,1988-89,"Sonntag, 27.11.1988",Mannheim ,K'lautern ,0,4,0,1,/mannheim-gegen-klautern-1988-bundesliga-12665/spielinfo
9,29111988BremDort,1988-89,"Dienstag, 29.11.1988",Bremen ,Dortmund ,2,0,1,0,/bremen-gegen-dortmund-1988-bundesliga-12573/spielinfo
