,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,13032015LeveStut,2014-15,"Freitag, 13.03.2015",Leverkusen ,Stuttgart ,4,0,2,0,/leverkusen-gegen-stuttgart-2015-bundesliga-2407444/spielinfo
1,14032015AugsMain,2014-15,"Samstag, 14.03.2015",Augsburg ,Mainz ,0,2,0,1,/augsburg-gegen-mainz-2015-bundesliga-2407447/spielinfo
2,14032015HoffHSV ,2014-15,"Samstag, 14.03.2015",Hoffenheim ,HSV ,3,0,1,0,/hoffenheim-gegen-hsv-2015-bundesliga-2407448/spielinfo
3,14032015HertScha,2014-15,"Samstag, 14.03.2015",Hertha ,Schalke ,2,2,1,1,/hertha-gegen-schalke-2015-bundesliga-2407449/spielinfo
4,14032015BremBaye,2014-15,"Samstag, 14.03.2015",Bremen ,Bayern ,0,4,0,2,/bremen-gegen-bayern-2015-bundesliga-2407450/spielinfo
5,14032015FranPade,2014-15,"Samstag, 14.03.2015",Frankfurt ,Paderborn ,4,0,2,0,/frankfurt-gegen-paderborn-2015-bundesliga-2407451/spielinfo
6,14032015DortKöln,2014-15,"Samstag, 14.03.2015",Dortmund ,Köln ,0,0,0,0,/dortmund-gegen-koeln-2015-bundesliga-2407443/spielinfo
7,15032015WolfFrei,2014-15,"Sonntag, 15.03.2015",Wolfsburg ,Freiburg ,3,0,1,0,/wolfsburg-gegen-freiburg-2015-bundesliga-2407445/spielinfo
8,15032015MglHann,2014-15,"Sonntag, 15.03.2015",M'gladbach ,Hannover ,2,0,1,0,/mgladbach-gegen-hannover-2015-bundesliga-2407446/spielinfo
