,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,07031969DortFran,1968-69,"Freitag, 07.03.1969",Dortmund ,Frankfurt ,0,1,0,1,/dortmund-gegen-frankfurt-1969-bundesliga-18842/spielinfo
1,08031969KölnHert,1968-69,"Samstag, 08.03.1969",Köln ,Hertha ,1,0,0,0,/koeln-gegen-hertha-1969-bundesliga-18840/spielinfo
2,08031969NürnScha,1968-69,"Samstag, 08.03.1969",Nürnberg ,Schalke ,1,1,1,1,/nuernberg-gegen-schalke-1969-bundesliga-18841/spielinfo
3,08031969OffeHSV ,1968-69,"Samstag, 08.03.1969",Offenbach ,HSV ,1,1,1,1,/offenbach-gegen-hsv-1969-bundesliga-18843/spielinfo
4,08031969BremDuis,1968-69,"Samstag, 08.03.1969",Bremen ,Duisburg ,2,1,0,1,/bremen-gegen-duisburg-1969-bundesliga-18844/spielinfo
5,08031969Mgl1860,1968-69,"Samstag, 08.03.1969",M'gladbach ,1860 München ,3,0,1,0,/mgladbach-gegen-muenchen-1969-bundesliga-18845/spielinfo
6,08031969BayeBrau,1968-69,"Samstag, 08.03.1969",Bayern ,Braunschweig ,2,1,1,1,/bayern-gegen-braunschweig-1969-bundesliga-18846/spielinfo
7,08031969StutAach,1968-69,"Samstag, 08.03.1969",Stuttgart ,Aachen ,3,1,0,0,/stuttgart-gegen-aachen-1969-bundesliga-18848/spielinfo
8,09041969HannKla,1968-69,"Mittwoch, 09.04.1969",Hannover ,K'lautern ,0,2,0,1,/hannover-gegen-klautern-1969-bundesliga-18847/spielinfo
9,11031969HertFran,1968-69,"Dienstag, 11.03.1969",Hertha ,Frankfurt ,2,0,0,0,/hertha-gegen-frankfurt-1969-bundesliga-18777/spielinfo
10,11031969DortScha,1968-69,"Dienstag, 11.03.1969",Dortmund ,Schalke ,0,1,0,1,/dortmund-gegen-schalke-1969-bundesliga-18824/spielinfo
11,12031969MglHann,1968-69,"Mittwoch, 12.03.1969",M'gladbach ,Hannover ,3,2,2,1,/mgladbach-gegen-hannover-1969-bundesliga-18829/spielinfo
12,12031969OffeKla,1968-69,"Mittwoch, 12.03.1969",Offenbach ,K'lautern ,4,1,1,0,/offenbach-gegen-klautern-1969-bundesliga-18827/spielinfo
