,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,22111974HSV Brau,1974-75,"Freitag, 22.11.1974",HSV ,Braunschweig ,0,0,0,0,/hsv-gegen-braunschweig-1974-bundesliga-16796/spielinfo
1,23111974BayeEsse,1974-75,"Samstag, 23.11.1974",Bayern ,Essen ,2,2,1,2,/bayern-gegen-essen-1974-bundesliga-16793/spielinfo
2,23111974WuppMgl,1974-75,"Samstag, 23.11.1974",Wuppertaler SV ,M'gladbach ,1,5,0,1,/wuppertal-gegen-mgladbach-1974-bundesliga-16794/spielinfo
3,23111974DüssBoch,1974-75,"Samstag, 23.11.1974",Düsseldorf ,Bochum ,0,1,0,0,/duesseldorf-gegen-bochum-1974-bundesliga-16795/spielinfo
4,23111974SchaBrem,1974-75,"Samstag, 23.11.1974",Schalke ,Bremen ,2,0,2,0,/schalke-gegen-bremen-1974-bundesliga-16797/spielinfo
5,23111974OffeDuis,1974-75,"Samstag, 23.11.1974",Offenbach ,Duisburg ,3,3,1,2,/offenbach-gegen-duisburg-1974-bundesliga-16798/spielinfo
6,23111974KölnFran,1974-75,"Samstag, 23.11.1974",Köln ,Frankfurt ,0,0,0,0,/koeln-gegen-frankfurt-1974-bundesliga-16799/spielinfo
7,23111974HertKla,1974-75,"Samstag, 23.11.1974",Hertha ,K'lautern ,2,1,1,0,/hertha-gegen-klautern-1974-bundesliga-16800/spielinfo
8,23111974StutTeBe,1974-75,"Samstag, 23.11.1974",Stuttgart ,TeBe Berlin ,2,1,1,0,/stuttgart-gegen-tebe-berlin-1974-bundesliga-16801/spielinfo
9,26111974BremStut,1974-75,"Dienstag, 26.11.1974",Bremen ,Stuttgart ,5,2,1,1,/bremen-gegen-stuttgart-1974-bundesliga-17079/spielinfo
