,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,15051976DüssMgl,1975-76,"Samstag, 15.05.1976",Düsseldorf ,M'gladbach ,1,1,1,1,/duesseldorf-gegen-mgladbach-1976-bundesliga-16757/spielinfo
1,15051976HertEsse,1975-76,"Samstag, 15.05.1976",Hertha ,Essen ,2,2,1,1,/hertha-gegen-essen-1976-bundesliga-16758/spielinfo
2,15051976SchaOffe,1975-76,"Samstag, 15.05.1976",Schalke ,Offenbach ,1,1,1,1,/schalke-gegen-offenbach-1976-bundesliga-16759/spielinfo
3,15051976FranKöln,1975-76,"Samstag, 15.05.1976",Frankfurt ,Köln ,2,2,2,0,/frankfurt-gegen-koeln-1976-bundesliga-16760/spielinfo
4,15051976BayeBoch,1975-76,"Samstag, 15.05.1976",Bayern ,Bochum ,4,0,1,0,/bayern-gegen-bochum-1976-bundesliga-16761/spielinfo
5,15051976UerdHann,1975-76,"Samstag, 15.05.1976",Uerdingen ,Hannover ,1,1,0,0,/uerdingen-gegen-hannover-1976-bundesliga-16762/spielinfo
6,15051976BrauDuis,1975-76,"Samstag, 15.05.1976",Braunschweig ,Duisburg ,3,1,0,1,/braunschweig-gegen-duisburg-1976-bundesliga-16763/spielinfo
7,15051976BremKla,1975-76,"Samstag, 15.05.1976",Bremen ,K'lautern ,3,2,3,0,/bremen-gegen-klautern-1976-bundesliga-16764/spielinfo
8,15051976KarlHSV ,1975-76,"Samstag, 15.05.1976",Karlsruhe ,HSV ,3,2,1,2,/karlsruhe-gegen-hsv-1976-bundesliga-16765/spielinfo
9,25051976KölnScha,1975-76,"Dienstag, 25.05.1976",Köln ,Schalke ,2,1,1,1,/koeln-gegen-schalke-1976-bundesliga-16752/spielinfo
