,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,28031970Kla1860,1969-70,"Samstag, 28.03.1970",K'lautern ,1860 München ,3,2,2,0,/klautern-gegen-muenchen-1970-bundesliga-18561/spielinfo
1,28031970BayeStut,1969-70,"Samstag, 28.03.1970",Bayern ,Stuttgart ,1,2,1,1,/bayern-gegen-stuttgart-1970-bundesliga-18562/spielinfo
2,28031970DortDuis,1969-70,"Samstag, 28.03.1970",Dortmund ,Duisburg ,3,1,0,0,/dortmund-gegen-duisburg-1970-bundesliga-18563/spielinfo
3,28031970OberHann,1969-70,"Samstag, 28.03.1970",Oberhausen ,Hannover ,0,0,0,0,/oberhausen-gegen-hannover-1970-bundesliga-18564/spielinfo
4,28031970BrauBrem,1969-70,"Samstag, 28.03.1970",Braunschweig ,Bremen ,1,2,0,2,/braunschweig-gegen-bremen-1970-bundesliga-18565/spielinfo
5,28031970HSV Esse,1969-70,"Samstag, 28.03.1970",HSV ,Essen ,1,0,1,0,/hsv-gegen-essen-1970-bundesliga-18566/spielinfo
6,28031970SchaKöln,1969-70,"Samstag, 28.03.1970",Schalke ,Köln ,1,0,1,0,/schalke-gegen-koeln-1970-bundesliga-18567/spielinfo
7,28031970MglHert,1969-70,"Samstag, 28.03.1970",M'gladbach ,Hertha ,1,1,1,0,/mgladbach-gegen-hertha-1970-bundesliga-18569/spielinfo
8,30031970FranAach,1969-70,"Montag, 30.03.1970",Frankfurt ,Aachen ,6,2,1,1,/frankfurt-gegen-aachen-1970-bundesliga-18568/spielinfo
9,01041970KlaHSV ,1969-70,"Mittwoch, 01.04.1970",K'lautern ,HSV ,1,1,0,1,/klautern-gegen-hsv-1970-bundesliga-18467/spielinfo
10,01041970BremHann,1969-70,"Mittwoch, 01.04.1970",Bremen ,Hannover ,1,0,1,0,/bremen-gegen-hannover-1970-bundesliga-18484/spielinfo
11,01041970HertOber,1969-70,"Mittwoch, 01.04.1970",Hertha ,Oberhausen ,1,0,0,0,/hertha-gegen-oberhausen-1970-bundesliga-18536/spielinfo
