,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,15121972BochBrem,1972-73,"Freitag, 15.12.1972",Bochum ,Bremen ,2,0,1,0,/bochum-gegen-bremen-1972-bundesliga-17553/spielinfo
1,16121972KölnBaye,1972-73,"Samstag, 16.12.1972",Köln ,Bayern ,2,1,1,1,/koeln-gegen-bayern-1972-bundesliga-17549/spielinfo
2,16121972StutMgl,1972-73,"Samstag, 16.12.1972",Stuttgart ,M'gladbach ,3,0,1,0,/stuttgart-gegen-mgladbach-1972-bundesliga-17550/spielinfo
3,16121972OffeOber,1972-73,"Samstag, 16.12.1972",Offenbach ,Oberhausen ,4,0,1,0,/offenbach-gegen-oberhausen-1972-bundesliga-17551/spielinfo
4,16121972DuisFran,1972-73,"Samstag, 16.12.1972",Duisburg ,Frankfurt ,2,1,1,0,/duisburg-gegen-frankfurt-1972-bundesliga-17552/spielinfo
5,16121972HSV Scha,1972-73,"Samstag, 16.12.1972",HSV ,Schalke ,0,1,0,1,/hsv-gegen-schalke-1972-bundesliga-17554/spielinfo
6,16121972DüssBrau,1972-73,"Samstag, 16.12.1972",Düsseldorf ,Braunschweig ,2,0,0,0,/duesseldorf-gegen-braunschweig-1972-bundesliga-17555/spielinfo
7,16121972HannWupp,1972-73,"Samstag, 16.12.1972",Hannover ,Wuppertaler SV ,1,1,1,1,/hannover-gegen-wuppertal-1972-bundesliga-17556/spielinfo
8,16121972KlaHert,1972-73,"Samstag, 16.12.1972",K'lautern ,Hertha ,2,2,0,1,/klautern-gegen-hertha-1972-bundesliga-17557/spielinfo
9,23121972OberKla,1972-73,"Samstag, 23.12.1972",Oberhausen ,K'lautern ,3,1,1,0,/oberhausen-gegen-klautern-1972-bundesliga-17527/spielinfo
