,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,27091991BochLeve,1991-92,"Freitag, 27.09.1991",Bochum ,Leverkusen ,0,2,0,0,/bochum-gegen-leverkusen-1991-bundesliga-11554/spielinfo
1,27091991NürnBaye,1991-92,"Freitag, 27.09.1991",Nürnberg ,Bayern ,1,1,0,0,/nuernberg-gegen-bayern-1991-bundesliga-11555/spielinfo
2,27091991KölnWatt,1991-92,"Freitag, 27.09.1991",Köln ,Wattenscheid ,1,1,0,0,/koeln-gegen-wattenscheid-1991-bundesliga-11556/spielinfo
3,28091991DresDuis,1991-92,"Samstag, 28.09.1991",Dresden ,Duisburg ,0,0,0,0,/dresden-gegen-duisburg-1991-bundesliga-11557/spielinfo
4,28091991SchaKarl,1991-92,"Samstag, 28.09.1991",Schalke ,Karlsruhe ,3,1,0,1,/schalke-gegen-karlsruhe-1991-bundesliga-11558/spielinfo
5,28091991DüssBrem,1991-92,"Samstag, 28.09.1991",Düsseldorf ,Bremen ,0,0,0,0,/duesseldorf-gegen-bremen-1991-bundesliga-11559/spielinfo
6,28091991FranDort,1991-92,"Samstag, 28.09.1991",Frankfurt ,Dortmund ,3,0,1,0,/frankfurt-gegen-dortmund-1991-bundesliga-11561/spielinfo
7,28091991HSV Stut,1991-92,"Samstag, 28.09.1991",HSV ,Stuttgart ,1,1,1,1,/hsv-gegen-stuttgart-1991-bundesliga-11563/spielinfo
8,28091991KlaMgl,1991-92,"Samstag, 28.09.1991",K'lautern ,M'gladbach ,4,2,3,1,/klautern-gegen-mgladbach-1991-bundesliga-11566/spielinfo
9,28091991Stg.Rost,1991-92,"Samstag, 28.09.1991",Stg. Kickers ,Rostock ,1,1,0,1,/stg-kickers-gegen-rostock-1991-bundesliga-11568/spielinfo
