,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,17031989HSV Stg.,1988-89,"Freitag, 17.03.1989",HSV ,Stg. Kickers ,3,0,2,0,/hsv-gegen-stg-kickers-1989-bundesliga-12713/spielinfo
1,18031989KarlKöln,1988-89,"Samstag, 18.03.1989",Karlsruhe ,Köln ,0,0,0,0,/karlsruhe-gegen-koeln-1989-bundesliga-12711/spielinfo
2,18031989KlaBaye,1988-89,"Samstag, 18.03.1989",K'lautern ,Bayern ,1,1,1,1,/klautern-gegen-bayern-1989-bundesliga-12714/spielinfo
3,18031989LeveHann,1988-89,"Samstag, 18.03.1989",Leverkusen ,Hannover ,3,1,1,1,/leverkusen-gegen-hannover-1989-bundesliga-12715/spielinfo
4,18031989MglDort,1988-89,"Samstag, 18.03.1989",M'gladbach ,Dortmund ,1,1,0,0,/mgladbach-gegen-dortmund-1989-bundesliga-12716/spielinfo
5,18031989BochNürn,1988-89,"Samstag, 18.03.1989",Bochum ,Nürnberg ,1,0,0,0,/bochum-gegen-nuernberg-1989-bundesliga-12717/spielinfo
6,18031989FranUerd,1988-89,"Samstag, 18.03.1989",Frankfurt ,Uerdingen ,0,2,0,1,/frankfurt-gegen-uerdingen-1989-bundesliga-12718/spielinfo
7,18031989BremMann,1988-89,"Samstag, 18.03.1989",Bremen ,Mannheim ,2,1,1,0,/bremen-gegen-mannheim-1989-bundesliga-12719/spielinfo
8,19031989StutSt. ,1988-89,"Sonntag, 19.03.1989",Stuttgart ,St. Pauli ,2,1,0,1,/stuttgart-gegen-st-pauli-1989-bundesliga-12712/spielinfo
9,21031989BochStg.,1988-89,"Dienstag, 21.03.1989",Bochum ,Stg. Kickers ,2,1,1,0,/bochum-gegen-stg-kickers-1989-bundesliga-12678/spielinfo
