,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,02051980BochLeve,1979-80,"Freitag, 02.05.1980",Bochum ,Leverkusen ,4,2,2,1,/bochum-gegen-leverkusen-1980-bundesliga-15534/spielinfo
1,02051980UerdDuis,1979-80,"Freitag, 02.05.1980",Uerdingen ,Duisburg ,1,1,1,1,/uerdingen-gegen-duisburg-1980-bundesliga-15537/spielinfo
2,02051980DüssMgl,1979-80,"Freitag, 02.05.1980",Düsseldorf ,M'gladbach ,1,4,0,2,/duesseldorf-gegen-mgladbach-1980-bundesliga-15540/spielinfo
3,03051980StutHSV ,1979-80,"Samstag, 03.05.1980",Stuttgart ,HSV ,2,2,1,2,/stuttgart-gegen-hsv-1980-bundesliga-15533/spielinfo
4,03051980KölnFran,1979-80,"Samstag, 03.05.1980",Köln ,Frankfurt ,2,2,2,1,/koeln-gegen-frankfurt-1980-bundesliga-15535/spielinfo
5,03051980BremKla,1979-80,"Samstag, 03.05.1980",Bremen ,K'lautern ,2,4,0,2,/bremen-gegen-klautern-1980-bundesliga-15536/spielinfo
6,030519801860Hert,1979-80,"Samstag, 03.05.1980",1860 München ,Hertha ,0,1,0,1,/muenchen-gegen-hertha-1980-bundesliga-15538/spielinfo
7,03051980DortBaye,1979-80,"Samstag, 03.05.1980",Dortmund ,Bayern ,1,0,1,0,/dortmund-gegen-bayern-1980-bundesliga-15539/spielinfo
8,03051980BrauScha,1979-80,"Samstag, 03.05.1980",Braunschweig ,Schalke ,1,1,0,0,/braunschweig-gegen-schalke-1980-bundesliga-15541/spielinfo
9,10051980Baye1860,1979-80,"Samstag, 10.05.1980",Bayern ,1860 München ,6,1,4,1,/bayern-gegen-muenchen-1980-bundesliga-15530/spielinfo
