,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,07101988DortStg.,1988-89,"Freitag, 07.10.1988",Dortmund ,Stg. Kickers ,1,1,1,1,/dortmund-gegen-stg-kickers-1988-bundesliga-12608/spielinfo
1,08101988LeveUerd,1988-89,"Samstag, 08.10.1988",Leverkusen ,Uerdingen ,2,2,0,1,/leverkusen-gegen-uerdingen-1988-bundesliga-12603/spielinfo
2,08101988HSV Boch,1988-89,"Samstag, 08.10.1988",HSV ,Bochum ,3,1,1,0,/hsv-gegen-bochum-1988-bundesliga-12604/spielinfo
3,08101988StutFran,1988-89,"Samstag, 08.10.1988",Stuttgart ,Frankfurt ,2,0,2,0,/stuttgart-gegen-frankfurt-1988-bundesliga-12605/spielinfo
4,08101988KarlMann,1988-89,"Samstag, 08.10.1988",Karlsruhe ,Mannheim ,2,1,1,1,/karlsruhe-gegen-mannheim-1988-bundesliga-12606/spielinfo
5,08101988HannBaye,1988-89,"Samstag, 08.10.1988",Hannover ,Bayern ,0,0,0,0,/hannover-gegen-bayern-1988-bundesliga-12607/spielinfo
6,08101988BremSt. ,1988-89,"Samstag, 08.10.1988",Bremen ,St. Pauli ,0,0,0,0,/bremen-gegen-st-pauli-1988-bundesliga-12609/spielinfo
7,08101988MglKöln,1988-89,"Samstag, 08.10.1988",M'gladbach ,Köln ,1,0,1,0,/mgladbach-gegen-koeln-1988-bundesliga-12610/spielinfo
8,08101988KlaNürn,1988-89,"Samstag, 08.10.1988",K'lautern ,Nürnberg ,2,1,1,1,/klautern-gegen-nuernberg-1988-bundesliga-12611/spielinfo
9,12101988BayeDort,1988-89,"Mittwoch, 12.10.1988",Bayern ,Dortmund ,1,1,1,1,/bayern-gegen-dortmund-1988-bundesliga-12597/spielinfo
10,15101988St. Mgl,1988-89,"Samstag, 15.10.1988",St. Pauli ,M'gladbach ,1,1,0,1,/st-pauli-gegen-mgladbach-1988-bundesliga-12595/spielinfo
