,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,27041982KlaBrau,1981-82,"Dienstag, 27.04.1982",K'lautern ,Braunschweig ,5,3,1,2,/klautern-gegen-braunschweig-1982-bundesliga-14922/spielinfo
1,27041982NürnDüss,1981-82,"Dienstag, 27.04.1982",Nürnberg ,Düsseldorf ,2,2,0,0,/nuernberg-gegen-duesseldorf-1982-bundesliga-14924/spielinfo
2,27041982HSV Leve,1981-82,"Dienstag, 27.04.1982",HSV ,Leverkusen ,0,0,0,0,/hsv-gegen-leverkusen-1982-bundesliga-14927/spielinfo
3,28041982KölnBrem,1981-82,"Mittwoch, 28.04.1982",Köln ,Bremen ,4,2,3,1,/koeln-gegen-bremen-1982-bundesliga-14925/spielinfo
4,28041982DuisBaye,1981-82,"Mittwoch, 28.04.1982",Duisburg ,Bayern ,2,3,0,2,/duisburg-gegen-bayern-1982-bundesliga-14920/spielinfo
5,28041982StutBiel,1981-82,"Mittwoch, 28.04.1982",Stuttgart ,Bielefeld ,2,3,1,2,/stuttgart-gegen-bielefeld-1982-bundesliga-14921/spielinfo
6,28041982DortKarl,1981-82,"Mittwoch, 28.04.1982",Dortmund ,Karlsruhe ,4,0,2,0,/dortmund-gegen-karlsruhe-1982-bundesliga-14923/spielinfo
7,28041982FranDarm,1981-82,"Mittwoch, 28.04.1982",Frankfurt ,Darmstadt ,2,1,1,0,/frankfurt-gegen-darmstadt-1982-bundesliga-14926/spielinfo
8,28041982MglBoch,1981-82,"Mittwoch, 28.04.1982",M'gladbach ,Bochum ,4,2,3,1,/mgladbach-gegen-bochum-1982-bundesliga-14928/spielinfo
9,30041982HSV Kla,1981-82,"Freitag, 30.04.1982",HSV ,K'lautern ,4,0,1,0,/hsv-gegen-klautern-1982-bundesliga-14822/spielinfo
