,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,04031994DuisWatt,1993-94,"Freitag, 04.03.1994",Duisburg ,Wattenscheid ,2,1,2,1,/duisburg-gegen-wattenscheid-1994-bundesliga-11129/spielinfo
1,04031994DresKöln,1993-94,"Freitag, 04.03.1994",Dresden ,Köln ,1,1,0,1,/dresden-gegen-koeln-1994-bundesliga-11126/spielinfo
2,05031994LeveMgl,1993-94,"Samstag, 05.03.1994",Leverkusen ,M'gladbach ,0,1,0,1,/leverkusen-gegen-mgladbach-1994-bundesliga-11125/spielinfo
3,05031994StutHSV ,1993-94,"Samstag, 05.03.1994",Stuttgart ,HSV ,4,0,0,0,/stuttgart-gegen-hsv-1994-bundesliga-11127/spielinfo
4,05031994VfB Dort,1993-94,"Samstag, 05.03.1994",VfB Leipzig ,Dortmund ,2,3,1,0,/lok-leipzig-gegen-dortmund-1994-bundesliga-11128/spielinfo
5,05031994KarlNürn,1993-94,"Samstag, 05.03.1994",Karlsruhe ,Nürnberg ,3,2,0,1,/karlsruhe-gegen-nuernberg-1994-bundesliga-11130/spielinfo
6,05031994SchaKla,1993-94,"Samstag, 05.03.1994",Schalke ,K'lautern ,2,0,0,0,/schalke-gegen-klautern-1994-bundesliga-11131/spielinfo
7,05031994BayeBrem,1993-94,"Samstag, 05.03.1994",Bayern ,Bremen ,2,0,0,0,/bayern-gegen-bremen-1994-bundesliga-11133/spielinfo
8,06031994FreiFran,1993-94,"Sonntag, 06.03.1994",Freiburg ,Frankfurt ,1,3,1,2,/freiburg-gegen-frankfurt-1994-bundesliga-11132/spielinfo
9,08031994DortStut,1993-94,"Dienstag, 08.03.1994",Dortmund ,Stuttgart ,1,2,0,0,/dortmund-gegen-stuttgart-1994-bundesliga-11116/spielinfo
