,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,12041969HertKla,1968-69,"Samstag, 12.04.1969",Hertha ,K'lautern ,1,0,1,0,/hertha-gegen-klautern-1969-bundesliga-18885/spielinfo
1,26041969StutNürn,1968-69,"Samstag, 26.04.1969",Stuttgart ,Nürnberg ,2,3,1,3,/stuttgart-gegen-nuernberg-1969-bundesliga-18886/spielinfo
2,26041969Scha1860,1968-69,"Samstag, 26.04.1969",Schalke ,1860 München ,2,0,1,0,/schalke-gegen-muenchen-1969-bundesliga-18887/spielinfo
3,26041969BremDort,1968-69,"Samstag, 26.04.1969",Bremen ,Dortmund ,2,1,2,1,/bremen-gegen-dortmund-1969-bundesliga-18888/spielinfo
4,26041969AachHSV ,1968-69,"Samstag, 26.04.1969",Aachen ,HSV ,2,0,0,0,/aachen-gegen-hsv-1969-bundesliga-18889/spielinfo
5,26041969BayeKöln,1968-69,"Samstag, 26.04.1969",Bayern ,Köln ,1,0,0,0,/bayern-gegen-koeln-1969-bundesliga-18890/spielinfo
6,26041969FranHann,1968-69,"Samstag, 26.04.1969",Frankfurt ,Hannover ,0,0,0,0,/frankfurt-gegen-hannover-1969-bundesliga-18891/spielinfo
7,26041969BrauOffe,1968-69,"Samstag, 26.04.1969",Braunschweig ,Offenbach ,2,2,1,1,/braunschweig-gegen-offenbach-1969-bundesliga-18892/spielinfo
8,26041969DuisMgl,1968-69,"Samstag, 26.04.1969",Duisburg ,M'gladbach ,1,1,1,1,/duisburg-gegen-mgladbach-1969-bundesliga-18893/spielinfo
9,30041969KölnHSV ,1968-69,"Mittwoch, 30.04.1969",Köln ,HSV ,4,1,3,0,/koeln-gegen-hsv-1969-bundesliga-18825/spielinfo
10,03051969HertDort,1968-69,"Samstag, 03.05.1969",Hertha ,Dortmund ,0,0,0,0,/hertha-gegen-dortmund-1969-bundesliga-18831/spielinfo
11,03051969HSV Mgl,1968-69,"Samstag, 03.05.1969",HSV ,M'gladbach ,2,0,1,0,/hsv-gegen-mgladbach-1969-bundesliga-18852/spielinfo
12,03051969BrauKöln,1968-69,"Samstag, 03.05.1969",Braunschweig ,Köln ,2,1,2,1,/braunschweig-gegen-koeln-1969-bundesliga-18874/spielinfo
