,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,04022011DortScha,2010-11,"Freitag, 04.02.2011",Dortmund ,Schalke ,0,0,0,0,/dortmund-gegen-schalke-2011-bundesliga-1013419/spielinfo
1,05022011MainBrem,2010-11,"Samstag, 05.02.2011",Mainz ,Bremen ,1,1,1,0,/mainz-gegen-bremen-2011-bundesliga-1013421/spielinfo
2,05022011HoffKla,2010-11,"Samstag, 05.02.2011",Hoffenheim ,K'lautern ,3,2,2,0,/hoffenheim-gegen-klautern-2011-bundesliga-1013422/spielinfo
3,05022011KölnBaye,2010-11,"Samstag, 05.02.2011",Köln ,Bayern ,3,2,0,2,/koeln-gegen-bayern-2011-bundesliga-1013424/spielinfo
4,05022011HannWolf,2010-11,"Samstag, 05.02.2011",Hannover ,Wolfsburg ,1,0,1,0,/hannover-gegen-wolfsburg-2011-bundesliga-1013426/spielinfo
5,05022011NürnLeve,2010-11,"Samstag, 05.02.2011",Nürnberg ,Leverkusen ,1,0,0,0,/nuernberg-gegen-leverkusen-2011-bundesliga-1013427/spielinfo
6,05022011MglStut,2010-11,"Samstag, 05.02.2011",M'gladbach ,Stuttgart ,2,3,2,0,/mgladbach-gegen-stuttgart-2011-bundesliga-1013423/spielinfo
7,06022011FreiFran,2010-11,"Sonntag, 06.02.2011",Freiburg ,Frankfurt ,0,0,0,0,/freiburg-gegen-frankfurt-2011-bundesliga-1013425/spielinfo
8,16022011HSV St. ,2010-11,"Mittwoch, 16.02.2011",HSV ,St. Pauli ,0,1,0,0,/hsv-gegen-st-pauli-2011-bundesliga-1013420/spielinfo
