,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,22052021BayeAugs,2020-21,"Samstag, 22.05.2021",Bayern ,Augsburg ,5,2,4,0,/bayern-gegen-augsburg-2021-bundesliga-4667354/spielinfo
1,22052021DortLeve,2020-21,"Samstag, 22.05.2021",Dortmund ,Leverkusen ,3,1,1,0,/dortmund-gegen-leverkusen-2021-bundesliga-4667355/spielinfo
2,22052021HoffHert,2020-21,"Samstag, 22.05.2021",Hoffenheim ,Hertha ,2,1,0,1,/hoffenheim-gegen-hertha-2021-bundesliga-4667356/spielinfo
3,22052021WolfMain,2020-21,"Samstag, 22.05.2021",Wolfsburg ,Mainz ,2,3,0,1,/wolfsburg-gegen-mainz-2021-bundesliga-4667357/spielinfo
4,22052021FranFrei,2020-21,"Samstag, 22.05.2021",Frankfurt ,Freiburg ,3,1,0,0,/frankfurt-gegen-freiburg-2021-bundesliga-4667358/spielinfo
5,22052021UnioLeip,2020-21,"Samstag, 22.05.2021",Union ,Leipzig ,2,1,0,0,/union-gegen-leipzig-2021-bundesliga-4667359/spielinfo
6,22052021KölnScha,2020-21,"Samstag, 22.05.2021",Köln ,Schalke ,1,0,0,0,/koeln-gegen-schalke-2021-bundesliga-4667360/spielinfo
7,22052021BremMgl,2020-21,"Samstag, 22.05.2021",Bremen ,M'gladbach ,2,4,0,1,/bremen-gegen-mgladbach-2021-bundesliga-4667361/spielinfo
8,22052021StutBiel,2020-21,"Samstag, 22.05.2021",Stuttgart ,Bielefeld ,0,2,0,0,/stuttgart-gegen-bielefeld-2021-bundesliga-4667362/spielinfo
