,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,14041987SchaDüss,1986-87,"Dienstag, 14.04.1987",Schalke ,Düsseldorf ,4,2,0,0,/schalke-gegen-duesseldorf-1987-bundesliga-13353/spielinfo
1,14041987BlauDort,1986-87,"Dienstag, 14.04.1987",Blau-Weiß 90 Berlin ,Dortmund ,1,1,1,1,/bw--berlin-gegen-dortmund-1987-bundesliga-13354/spielinfo
2,15041987MannKla,1986-87,"Mittwoch, 15.04.1987",Mannheim ,K'lautern ,4,3,2,2,/mannheim-gegen-klautern-1987-bundesliga-13350/spielinfo
3,15041987UerdNürn,1986-87,"Mittwoch, 15.04.1987",Uerdingen ,Nürnberg ,3,4,0,1,/uerdingen-gegen-nuernberg-1987-bundesliga-13351/spielinfo
4,15041987StutKöln,1986-87,"Mittwoch, 15.04.1987",Stuttgart ,Köln ,5,1,1,1,/stuttgart-gegen-koeln-1987-bundesliga-13352/spielinfo
5,15041987BayeBrem,1986-87,"Mittwoch, 15.04.1987",Bayern ,Bremen ,3,2,1,2,/bayern-gegen-bremen-1987-bundesliga-20329/spielinfo
6,15041987FC HHSV ,1986-87,"Mittwoch, 15.04.1987",FC Homburg ,HSV ,1,1,0,1,/fc-homburg-gegen-hsv-1987-bundesliga-20330/spielinfo
7,15041987FranBoch,1986-87,"Mittwoch, 15.04.1987",Frankfurt ,Bochum ,1,1,1,0,/frankfurt-gegen-bochum-1987-bundesliga-20331/spielinfo
8,15041987LeveMgl,1986-87,"Mittwoch, 15.04.1987",Leverkusen ,M'gladbach ,0,2,0,1,/leverkusen-gegen-mgladbach-1987-bundesliga-20332/spielinfo
9,21041987SchaLeve,1986-87,"Dienstag, 21.04.1987",Schalke ,Leverkusen ,1,2,0,0,/schalke-gegen-leverkusen-1987-bundesliga-13289/spielinfo
10,21041987BlauUerd,1986-87,"Dienstag, 21.04.1987",Blau-Weiß 90 Berlin ,Uerdingen ,1,1,1,0,/bw--berlin-gegen-uerdingen-1987-bundesliga-13303/spielinfo
