,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,07021992KarlWatt,1991-92,"Freitag, 07.02.1992",Karlsruhe ,Wattenscheid ,1,2,0,1,/karlsruhe-gegen-wattenscheid-1992-bundesliga-11892/spielinfo
1,07021992DresNürn,1991-92,"Freitag, 07.02.1992",Dresden ,Nürnberg ,1,2,1,0,/dresden-gegen-nuernberg-1992-bundesliga-11894/spielinfo
2,07021992BochFran,1991-92,"Freitag, 07.02.1992",Bochum ,Frankfurt ,0,0,0,0,/bochum-gegen-frankfurt-1992-bundesliga-11895/spielinfo
3,08021992BremMgl,1991-92,"Samstag, 08.02.1992",Bremen ,M'gladbach ,0,0,0,0,/bremen-gegen-mgladbach-1992-bundesliga-11897/spielinfo
4,08021992DüssDort,1991-92,"Samstag, 08.02.1992",Düsseldorf ,Dortmund ,1,1,0,1,/duesseldorf-gegen-dortmund-1992-bundesliga-11898/spielinfo
5,08021992SchaBaye,1991-92,"Samstag, 08.02.1992",Schalke ,Bayern ,1,1,0,0,/schalke-gegen-bayern-1992-bundesliga-11899/spielinfo
6,08021992Stg.Kla,1991-92,"Samstag, 08.02.1992",Stg. Kickers ,K'lautern ,1,1,0,1,/stg-kickers-gegen-klautern-1992-bundesliga-11901/spielinfo
7,08021992RostStut,1991-92,"Samstag, 08.02.1992",Rostock ,Stuttgart ,2,0,1,0,/rostock-gegen-stuttgart-1992-bundesliga-11903/spielinfo
8,08021992KölnHSV ,1991-92,"Samstag, 08.02.1992",Köln ,HSV ,0,0,0,0,/koeln-gegen-hsv-1992-bundesliga-11907/spielinfo
9,09021992DuisLeve,1991-92,"Sonntag, 09.02.1992",Duisburg ,Leverkusen ,1,2,0,1,/duisburg-gegen-leverkusen-1992-bundesliga-11904/spielinfo
