,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,16031985BielFran,1984-85,"Samstag, 16.03.1985",Bielefeld ,Frankfurt ,2,2,1,0,/bielefeld-gegen-frankfurt-1985-bundesliga-13941/spielinfo
1,16031985BremDüss,1984-85,"Samstag, 16.03.1985",Bremen ,Düsseldorf ,2,1,2,0,/bremen-gegen-duesseldorf-1985-bundesliga-13942/spielinfo
2,16031985UerdMann,1984-85,"Samstag, 16.03.1985",Uerdingen ,Mannheim ,2,2,1,0,/uerdingen-gegen-mannheim-1985-bundesliga-13943/spielinfo
3,16031985BayeStut,1984-85,"Samstag, 16.03.1985",Bayern ,Stuttgart ,3,2,0,1,/bayern-gegen-stuttgart-1985-bundesliga-13944/spielinfo
4,16031985DortKöln,1984-85,"Samstag, 16.03.1985",Dortmund ,Köln ,2,0,0,0,/dortmund-gegen-koeln-1985-bundesliga-13945/spielinfo
5,16031985LeveBoch,1984-85,"Samstag, 16.03.1985",Leverkusen ,Bochum ,1,1,1,1,/leverkusen-gegen-bochum-1985-bundesliga-13946/spielinfo
6,16031985KarlMgl,1984-85,"Samstag, 16.03.1985",Karlsruhe ,M'gladbach ,0,1,0,0,/karlsruhe-gegen-mgladbach-1985-bundesliga-13947/spielinfo
7,16031985BrauScha,1984-85,"Samstag, 16.03.1985",Braunschweig ,Schalke ,4,2,0,0,/braunschweig-gegen-schalke-1985-bundesliga-13948/spielinfo
8,07051985KlaHSV ,1984-85,"Dienstag, 07.05.1985",K'lautern ,HSV ,1,1,1,0,/klautern-gegen-hsv-1985-bundesliga-13940/spielinfo
9,19031985MglHSV ,1984-85,"Dienstag, 19.03.1985",M'gladbach ,HSV ,0,1,0,0,/mgladbach-gegen-hsv-1985-bundesliga-13904/spielinfo
