,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,30011982DüssBiel,1981-82,"Samstag, 30.01.1982",Düsseldorf ,Bielefeld ,4,1,1,1,/duesseldorf-gegen-bielefeld-1982-bundesliga-14831/spielinfo
1,30011982KarlMgl,1981-82,"Samstag, 30.01.1982",Karlsruhe ,M'gladbach ,1,1,0,0,/karlsruhe-gegen-mgladbach-1982-bundesliga-14832/spielinfo
2,30011982KlaDuis,1981-82,"Samstag, 30.01.1982",K'lautern ,Duisburg ,3,0,1,0,/klautern-gegen-duisburg-1982-bundesliga-14834/spielinfo
3,30011982DortHSV ,1981-82,"Samstag, 30.01.1982",Dortmund ,HSV ,2,3,2,0,/dortmund-gegen-hsv-1982-bundesliga-14835/spielinfo
4,30011982KölnBoch,1981-82,"Samstag, 30.01.1982",Köln ,Bochum ,1,0,0,0,/koeln-gegen-bochum-1982-bundesliga-14838/spielinfo
5,18021982DarmLeve,1981-82,"Donnerstag, 18.02.1982",Darmstadt ,Leverkusen ,1,3,1,0,/darmstadt-gegen-leverkusen-1982-bundesliga-14837/spielinfo
6,09031982NürnFran,1981-82,"Dienstag, 09.03.1982",Nürnberg ,Frankfurt ,5,3,2,1,/nuernberg-gegen-frankfurt-1982-bundesliga-14836/spielinfo
7,08041982BrauStut,1981-82,"Donnerstag, 08.04.1982",Braunschweig ,Stuttgart ,2,0,0,0,/braunschweig-gegen-stuttgart-1982-bundesliga-14833/spielinfo
8,18051982BremBaye,1981-82,"Dienstag, 18.05.1982",Bremen ,Bayern ,2,0,1,0,/bremen-gegen-bayern-1982-bundesliga-14830/spielinfo
9,02021982HSV Düss,1981-82,"Dienstag, 02.02.1982",HSV ,Düsseldorf ,6,1,3,1,/hsv-gegen-duesseldorf-1982-bundesliga-14799/spielinfo
