,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,09031984OffeHSV ,1983-84,"Freitag, 09.03.1984",Offenbach ,HSV ,0,4,0,2,/offenbach-gegen-hsv-1984-bundesliga-14246/spielinfo
1,09031984BremFran,1983-84,"Freitag, 09.03.1984",Bremen ,Frankfurt ,2,3,1,2,/bremen-gegen-frankfurt-1984-bundesliga-14254/spielinfo
2,10031984MglStut,1983-84,"Samstag, 10.03.1984",M'gladbach ,Stuttgart ,2,0,0,0,/mgladbach-gegen-stuttgart-1984-bundesliga-14247/spielinfo
3,10031984BielDort,1983-84,"Samstag, 10.03.1984",Bielefeld ,Dortmund ,0,0,0,0,/bielefeld-gegen-dortmund-1984-bundesliga-14248/spielinfo
4,10031984BochKöln,1983-84,"Samstag, 10.03.1984",Bochum ,Köln ,2,3,0,0,/bochum-gegen-koeln-1984-bundesliga-14249/spielinfo
5,10031984BrauNürn,1983-84,"Samstag, 10.03.1984",Braunschweig ,Nürnberg ,1,0,0,0,/braunschweig-gegen-nuernberg-1984-bundesliga-14250/spielinfo
6,10031984DüssKla,1983-84,"Samstag, 10.03.1984",Düsseldorf ,K'lautern ,1,5,0,2,/duesseldorf-gegen-klautern-1984-bundesliga-14251/spielinfo
7,10031984LeveUerd,1983-84,"Samstag, 10.03.1984",Leverkusen ,Uerdingen ,3,1,2,1,/leverkusen-gegen-uerdingen-1984-bundesliga-14252/spielinfo
8,10031984MannBaye,1983-84,"Samstag, 10.03.1984",Mannheim ,Bayern ,0,0,0,0,/mannheim-gegen-bayern-1984-bundesliga-14253/spielinfo
9,13031984BayeOffe,1983-84,"Dienstag, 13.03.1984",Bayern ,Offenbach ,9,0,5,0,/bayern-gegen-offenbach-1984-bundesliga-14229/spielinfo
