,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,18121965MglBrau,1965-66,"Samstag, 18.12.1965",M'gladbach ,Braunschweig ,1,0,1,0,/mgladbach-gegen-braunschweig-1965-bundesliga-19687/spielinfo
1,18121965TasmScha,1965-66,"Samstag, 18.12.1965",Tasmania ,Schalke ,1,2,0,2,/tasmania-gegen-schalke-1965-bundesliga-19694/spielinfo
2,18121965KarlNeun,1965-66,"Samstag, 18.12.1965",Karlsruhe ,Neunkirchen ,1,1,0,1,/karlsruhe-gegen-neunkirchen-1965-bundesliga-19686/spielinfo
3,18121965HSV 1860,1965-66,"Samstag, 18.12.1965",HSV ,1860 München ,1,2,0,0,/hsv-gegen-muenchen-1965-bundesliga-19689/spielinfo
4,18121965BayeBrem,1965-66,"Samstag, 18.12.1965",Bayern ,Bremen ,3,1,1,1,/bayern-gegen-bremen-1965-bundesliga-19690/spielinfo
5,18121965NürnKöln,1965-66,"Samstag, 18.12.1965",Nürnberg ,Köln ,2,0,0,0,/nuernberg-gegen-koeln-1965-bundesliga-19691/spielinfo
6,18121965HannMeid,1965-66,"Samstag, 18.12.1965",Hannover ,Meidericher SV ,0,3,0,3,/hannover-gegen-duisburg-1965-bundesliga-19692/spielinfo
7,18121965KlaStut,1965-66,"Samstag, 18.12.1965",K'lautern ,Stuttgart ,1,2,0,2,/klautern-gegen-stuttgart-1965-bundesliga-19693/spielinfo
8,19011966DortFran,1965-66,"Mittwoch, 19.01.1966",Dortmund ,Frankfurt ,3,0,1,0,/dortmund-gegen-frankfurt-1966-bundesliga-19688/spielinfo
9,29121965Mgl1860,1965-66,"Mittwoch, 29.12.1965",M'gladbach ,1860 München ,1,1,0,1,/mgladbach-gegen-muenchen-1965-bundesliga-19670/spielinfo
10,29121965MeidNürn,1965-66,"Mittwoch, 29.12.1965",Meidericher SV ,Nürnberg ,1,2,0,1,/duisburg-gegen-nuernberg-1965-bundesliga-19678/spielinfo
11,31121965TasmBrau,1965-66,"Freitag, 31.12.1965",Tasmania ,Braunschweig ,0,2,0,2,/tasmania-gegen-braunschweig-1965-bundesliga-19668/spielinfo
