,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,29041983KarlNürn,1982-83,"Freitag, 29.04.1983",Karlsruhe ,Nürnberg ,2,1,1,0,/karlsruhe-gegen-nuernberg-1983-bundesliga-14609/spielinfo
1,29041983BielDort,1982-83,"Freitag, 29.04.1983",Bielefeld ,Dortmund ,1,0,0,0,/bielefeld-gegen-dortmund-1983-bundesliga-14611/spielinfo
2,30041983BayeHert,1982-83,"Samstag, 30.04.1983",Bayern ,Hertha ,4,0,1,0,/bayern-gegen-hertha-1983-bundesliga-14613/spielinfo
3,30041983BochKöln,1982-83,"Samstag, 30.04.1983",Bochum ,Köln ,0,0,0,0,/bochum-gegen-koeln-1983-bundesliga-14605/spielinfo
4,30041983HSV Stut,1982-83,"Samstag, 30.04.1983",HSV ,Stuttgart ,2,0,0,0,/hsv-gegen-stuttgart-1983-bundesliga-14606/spielinfo
5,30041983BrauMgl,1982-83,"Samstag, 30.04.1983",Braunschweig ,M'gladbach ,0,0,0,0,/braunschweig-gegen-mgladbach-1983-bundesliga-14607/spielinfo
6,30041983DüssBrem,1982-83,"Samstag, 30.04.1983",Düsseldorf ,Bremen ,2,5,0,3,/duesseldorf-gegen-bremen-1983-bundesliga-14608/spielinfo
7,30041983LeveScha,1982-83,"Samstag, 30.04.1983",Leverkusen ,Schalke ,3,1,1,0,/leverkusen-gegen-schalke-1983-bundesliga-14610/spielinfo
8,30041983FranKla,1982-83,"Samstag, 30.04.1983",Frankfurt ,K'lautern ,2,2,2,2,/frankfurt-gegen-klautern-1983-bundesliga-14612/spielinfo
9,03051983BielStut,1982-83,"Dienstag, 03.05.1983",Bielefeld ,Stuttgart ,2,2,0,0,/bielefeld-gegen-stuttgart-1983-bundesliga-14570/spielinfo
