,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,25101991BochRost,1991-92,"Freitag, 25.10.1991",Bochum ,Rostock ,3,2,3,0,/bochum-gegen-rostock-1991-bundesliga-11636/spielinfo
1,25101991DresDüss,1991-92,"Freitag, 25.10.1991",Dresden ,Düsseldorf ,2,0,0,0,/dresden-gegen-duesseldorf-1991-bundesliga-11639/spielinfo
2,25101991NürnWatt,1991-92,"Freitag, 25.10.1991",Nürnberg ,Wattenscheid ,3,1,2,0,/nuernberg-gegen-wattenscheid-1991-bundesliga-11642/spielinfo
3,26101991DortStut,1991-92,"Samstag, 26.10.1991",Dortmund ,Stuttgart ,0,0,0,0,/dortmund-gegen-stuttgart-1991-bundesliga-11644/spielinfo
4,26101991BayeMgl,1991-92,"Samstag, 26.10.1991",Bayern ,M'gladbach ,3,0,1,0,/bayern-gegen-mgladbach-1991-bundesliga-11647/spielinfo
5,26101991FranLeve,1991-92,"Samstag, 26.10.1991",Frankfurt ,Leverkusen ,0,1,0,1,/frankfurt-gegen-leverkusen-1991-bundesliga-11649/spielinfo
6,26101991HSV Duis,1991-92,"Samstag, 26.10.1991",HSV ,Duisburg ,1,1,0,0,/hsv-gegen-duisburg-1991-bundesliga-11650/spielinfo
7,26101991KlaKarl,1991-92,"Samstag, 26.10.1991",K'lautern ,Karlsruhe ,3,0,2,0,/klautern-gegen-karlsruhe-1991-bundesliga-11651/spielinfo
8,26101991KölnBrem,1991-92,"Samstag, 26.10.1991",Köln ,Bremen ,5,0,3,0,/koeln-gegen-bremen-1991-bundesliga-11652/spielinfo
9,26101991Stg.Scha,1991-92,"Samstag, 26.10.1991",Stg. Kickers ,Schalke ,1,1,0,1,/stg-kickers-gegen-schalke-1991-bundesliga-11653/spielinfo
