,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,07121983HSV Stut,1983-84,"Mittwoch, 07.12.1983",HSV ,Stuttgart ,0,2,0,0,/hsv-gegen-stuttgart-1983-bundesliga-14192/spielinfo
1,09121983LeveKöln,1983-84,"Freitag, 09.12.1983",Leverkusen ,Köln ,2,1,1,1,/leverkusen-gegen-koeln-1983-bundesliga-14196/spielinfo
2,10121983OffeMann,1983-84,"Samstag, 10.12.1983",Offenbach ,Mannheim ,0,2,0,1,/offenbach-gegen-mannheim-1983-bundesliga-14193/spielinfo
3,10121983DüssBoch,1983-84,"Samstag, 10.12.1983",Düsseldorf ,Bochum ,1,1,0,0,/duesseldorf-gegen-bochum-1983-bundesliga-14194/spielinfo
4,10121983BielMgl,1983-84,"Samstag, 10.12.1983",Bielefeld ,M'gladbach ,2,2,1,0,/bielefeld-gegen-mgladbach-1983-bundesliga-14195/spielinfo
5,10121983UerdBaye,1983-84,"Samstag, 10.12.1983",Uerdingen ,Bayern ,1,1,1,0,/uerdingen-gegen-bayern-1983-bundesliga-14197/spielinfo
6,10121983DortNürn,1983-84,"Samstag, 10.12.1983",Dortmund ,Nürnberg ,3,1,0,0,/dortmund-gegen-nuernberg-1983-bundesliga-14198/spielinfo
7,10121983KlaFran,1983-84,"Samstag, 10.12.1983",K'lautern ,Frankfurt ,1,0,1,0,/klautern-gegen-frankfurt-1983-bundesliga-14199/spielinfo
8,10121983BremBrau,1983-84,"Samstag, 10.12.1983",Bremen ,Braunschweig ,4,0,3,0,/bremen-gegen-braunschweig-1983-bundesliga-14200/spielinfo
9,17121983BielMann,1983-84,"Samstag, 17.12.1983",Bielefeld ,Mannheim ,1,1,1,1,/bielefeld-gegen-mannheim-1983-bundesliga-14177/spielinfo
