,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,03041987MannNürn,1986-87,"Freitag, 03.04.1987",Mannheim ,Nürnberg ,3,0,3,0,/mannheim-gegen-nuernberg-1987-bundesliga-13333/spielinfo
1,04041987BayeKla,1986-87,"Samstag, 04.04.1987",Bayern ,K'lautern ,3,0,2,0,/bayern-gegen-klautern-1987-bundesliga-13332/spielinfo
2,04041987FC HKöln,1986-87,"Samstag, 04.04.1987",FC Homburg ,Köln ,1,3,0,2,/fc-homburg-gegen-koeln-1987-bundesliga-13334/spielinfo
3,04041987UerdDüss,1986-87,"Samstag, 04.04.1987",Uerdingen ,Düsseldorf ,4,1,3,1,/uerdingen-gegen-duesseldorf-1987-bundesliga-13335/spielinfo
4,04041987StutDort,1986-87,"Samstag, 04.04.1987",Stuttgart ,Dortmund ,3,0,1,0,/stuttgart-gegen-dortmund-1987-bundesliga-13336/spielinfo
5,04041987BlauScha,1986-87,"Samstag, 04.04.1987",Blau-Weiß 90 Berlin ,Schalke ,0,0,0,0,/bw--berlin-gegen-schalke-1987-bundesliga-13337/spielinfo
6,04041987BochBrem,1986-87,"Samstag, 04.04.1987",Bochum ,Bremen ,1,1,0,0,/bochum-gegen-bremen-1987-bundesliga-13338/spielinfo
7,04041987FranMgl,1986-87,"Samstag, 04.04.1987",Frankfurt ,M'gladbach ,4,0,0,0,/frankfurt-gegen-mgladbach-1987-bundesliga-13339/spielinfo
8,04041987LeveHSV ,1986-87,"Samstag, 04.04.1987",Leverkusen ,HSV ,0,1,0,0,/leverkusen-gegen-hsv-1987-bundesliga-13340/spielinfo
9,07041987FC HDort,1986-87,"Dienstag, 07.04.1987",FC Homburg ,Dortmund ,2,2,1,1,/fc-homburg-gegen-dortmund-1987-bundesliga-13318/spielinfo
