,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,19041985DüssMann,1984-85,"Freitag, 19.04.1985",Düsseldorf ,Mannheim ,1,1,0,0,/duesseldorf-gegen-mannheim-1985-bundesliga-13988/spielinfo
1,20041985BochBrem,1984-85,"Samstag, 20.04.1985",Bochum ,Bremen ,1,3,1,2,/bochum-gegen-bremen-1985-bundesliga-13985/spielinfo
2,20041985LeveBiel,1984-85,"Samstag, 20.04.1985",Leverkusen ,Bielefeld ,1,1,0,1,/leverkusen-gegen-bielefeld-1985-bundesliga-13986/spielinfo
3,20041985KarlBrau,1984-85,"Samstag, 20.04.1985",Karlsruhe ,Braunschweig ,4,1,2,1,/karlsruhe-gegen-braunschweig-1985-bundesliga-13987/spielinfo
4,20041985FranStut,1984-85,"Samstag, 20.04.1985",Frankfurt ,Stuttgart ,2,0,0,0,/frankfurt-gegen-stuttgart-1985-bundesliga-13989/spielinfo
5,20041985SchaKöln,1984-85,"Samstag, 20.04.1985",Schalke ,Köln ,2,3,1,1,/schalke-gegen-koeln-1985-bundesliga-13990/spielinfo
6,20041985HSV Baye,1984-85,"Samstag, 20.04.1985",HSV ,Bayern ,2,1,2,0,/hsv-gegen-bayern-1985-bundesliga-13991/spielinfo
7,20041985MglUerd,1984-85,"Samstag, 20.04.1985",M'gladbach ,Uerdingen ,0,0,0,0,/mgladbach-gegen-uerdingen-1985-bundesliga-13992/spielinfo
8,20041985KlaDort,1984-85,"Samstag, 20.04.1985",K'lautern ,Dortmund ,5,0,2,0,/klautern-gegen-dortmund-1985-bundesliga-13993/spielinfo
9,25041985MannBrau,1984-85,"Donnerstag, 25.04.1985",Mannheim ,Braunschweig ,2,0,1,0,/mannheim-gegen-braunschweig-1985-bundesliga-13915/spielinfo
10,25041985KölnBrem,1984-85,"Donnerstag, 25.04.1985",Köln ,Bremen ,3,2,1,0,/koeln-gegen-bremen-1985-bundesliga-13913/spielinfo
11,25041985DüssKla,1984-85,"Donnerstag, 25.04.1985",Düsseldorf ,K'lautern ,1,0,1,0,/duesseldorf-gegen-klautern-1985-bundesliga-13916/spielinfo
12,25041985MglDort,1984-85,"Donnerstag, 25.04.1985",M'gladbach ,Dortmund ,1,1,0,0,/mgladbach-gegen-dortmund-1985-bundesliga-13920/spielinfo
13,25041985KarlScha,1984-85,"Donnerstag, 25.04.1985",Karlsruhe ,Schalke ,2,2,0,0,/karlsruhe-gegen-schalke-1985-bundesliga-13930/spielinfo
