,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,25081973FranStut,1973-74,"Samstag, 25.08.1973",Frankfurt ,Stuttgart ,4,3,0,0,/frankfurt-gegen-stuttgart-1973-bundesliga-17126/spielinfo
1,25081973HertBaye,1973-74,"Samstag, 25.08.1973",Hertha ,Bayern ,2,2,1,0,/hertha-gegen-bayern-1973-bundesliga-17127/spielinfo
2,25081973HannBoch,1973-74,"Samstag, 25.08.1973",Hannover ,Bochum ,1,2,0,1,/hannover-gegen-bochum-1973-bundesliga-17128/spielinfo
3,25081973SchaOffe,1973-74,"Samstag, 25.08.1973",Schalke ,Offenbach ,0,2,0,0,/schalke-gegen-offenbach-1973-bundesliga-17129/spielinfo
4,25081973BremHSV ,1973-74,"Samstag, 25.08.1973",Bremen ,HSV ,1,1,0,0,/bremen-gegen-hsv-1973-bundesliga-17130/spielinfo
5,25081973WuppMgl,1973-74,"Samstag, 25.08.1973",Wuppertaler SV ,M'gladbach ,2,4,2,3,/wuppertal-gegen-mgladbach-1973-bundesliga-17131/spielinfo
6,25081973KölnKla,1973-74,"Samstag, 25.08.1973",Köln ,K'lautern ,3,1,1,0,/koeln-gegen-klautern-1973-bundesliga-17132/spielinfo
7,25081973EsseF. K,1973-74,"Samstag, 25.08.1973",Essen ,F. Köln ,0,2,0,1,/essen-gegen-f-koeln-1973-bundesliga-17133/spielinfo
8,25081973DüssDuis,1973-74,"Samstag, 25.08.1973",Düsseldorf ,Duisburg ,2,1,1,0,/duesseldorf-gegen-duisburg-1973-bundesliga-17134/spielinfo
9,29081973MglHert,1973-74,"Mittwoch, 29.08.1973",M'gladbach ,Hertha ,1,1,1,0,/mgladbach-gegen-hertha-1973-bundesliga-17123/spielinfo
