,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,02121994Kla1860,1994-95,"Freitag, 02.12.1994",K'lautern ,1860 München ,1,1,0,0,/klautern-gegen-muenchen-1994-bundesliga-10747/spielinfo
1,02121994DortDuis,1994-95,"Freitag, 02.12.1994",Dortmund ,Duisburg ,1,0,1,0,/dortmund-gegen-duisburg-1994-bundesliga-10753/spielinfo
2,03121994BayeDres,1994-95,"Samstag, 03.12.1994",Bayern ,Dresden ,2,1,0,0,/bayern-gegen-dresden-1994-bundesliga-10748/spielinfo
3,03121994KarlBrem,1994-95,"Samstag, 03.12.1994",Karlsruhe ,Bremen ,3,1,1,1,/karlsruhe-gegen-bremen-1994-bundesliga-10749/spielinfo
4,03121994UerdFrei,1994-95,"Samstag, 03.12.1994",Uerdingen ,Freiburg ,0,2,0,1,/uerdingen-gegen-freiburg-1994-bundesliga-10751/spielinfo
5,03121994StutMgl,1994-95,"Samstag, 03.12.1994",Stuttgart ,M'gladbach ,2,4,2,0,/stuttgart-gegen-mgladbach-1994-bundesliga-10752/spielinfo
6,03121994FranHSV ,1994-95,"Samstag, 03.12.1994",Frankfurt ,HSV ,2,0,1,0,/frankfurt-gegen-hsv-1994-bundesliga-10754/spielinfo
7,03121994LeveKöln,1994-95,"Samstag, 03.12.1994",Leverkusen ,Köln ,3,1,2,1,/leverkusen-gegen-koeln-1994-bundesliga-10755/spielinfo
8,04121994SchaBoch,1994-95,"Sonntag, 04.12.1994",Schalke ,Bochum ,3,2,2,1,/schalke-gegen-bochum-1994-bundesliga-10750/spielinfo
9,29111994MglUerd,1994-95,"Dienstag, 29.11.1994",M'gladbach ,Uerdingen ,1,0,1,0,/mgladbach-gegen-uerdingen-1994-bundesliga-10760/spielinfo
10,29111994BochKarl,1994-95,"Dienstag, 29.11.1994",Bochum ,Karlsruhe ,0,1,0,1,/bochum-gegen-karlsruhe-1994-bundesliga-10762/spielinfo
11,29111994KölnKla,1994-95,"Dienstag, 29.11.1994",Köln ,K'lautern ,0,1,0,1,/koeln-gegen-klautern-1994-bundesliga-10764/spielinfo
