,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,19101984BrauBoch,1984-85,"Freitag, 19.10.1984",Braunschweig ,Bochum ,1,3,1,1,/braunschweig-gegen-bochum-1984-bundesliga-13816/spielinfo
1,19101984KlaLeve,1984-85,"Freitag, 19.10.1984",K'lautern ,Leverkusen ,3,3,1,2,/klautern-gegen-leverkusen-1984-bundesliga-13817/spielinfo
2,19101984UerdScha,1984-85,"Freitag, 19.10.1984",Uerdingen ,Schalke ,1,1,1,0,/uerdingen-gegen-schalke-1984-bundesliga-13821/spielinfo
3,20101984BremHSV ,1984-85,"Samstag, 20.10.1984",Bremen ,HSV ,5,2,1,1,/bremen-gegen-hsv-1984-bundesliga-13814/spielinfo
4,20101984BielMgl,1984-85,"Samstag, 20.10.1984",Bielefeld ,M'gladbach ,3,3,1,1,/bielefeld-gegen-mgladbach-1984-bundesliga-13815/spielinfo
5,20101984KölnDüss,1984-85,"Samstag, 20.10.1984",Köln ,Düsseldorf ,4,2,1,1,/koeln-gegen-duesseldorf-1984-bundesliga-13819/spielinfo
6,20101984BayeFran,1984-85,"Samstag, 20.10.1984",Bayern ,Frankfurt ,4,2,3,0,/bayern-gegen-frankfurt-1984-bundesliga-13820/spielinfo
7,20101984DortKarl,1984-85,"Samstag, 20.10.1984",Dortmund ,Karlsruhe ,0,2,0,0,/dortmund-gegen-karlsruhe-1984-bundesliga-13822/spielinfo
8,20101984StutMann,1984-85,"Samstag, 20.10.1984",Stuttgart ,Mannheim ,3,0,1,0,/stuttgart-gegen-mannheim-1984-bundesliga-13818/spielinfo
9,23101984BochKla,1984-85,"Dienstag, 23.10.1984",Bochum ,K'lautern ,3,0,1,0,/bochum-gegen-klautern-1984-bundesliga-13811/spielinfo
