,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,03021984DüssBaye,1983-84,"Freitag, 03.02.1984",Düsseldorf ,Bayern ,4,1,3,0,/duesseldorf-gegen-bayern-1984-bundesliga-14222/spielinfo
1,04021984MannStut,1983-84,"Samstag, 04.02.1984",Mannheim ,Stuttgart ,2,2,2,0,/mannheim-gegen-stuttgart-1984-bundesliga-14226/spielinfo
2,04021984UerdHSV ,1983-84,"Samstag, 04.02.1984",Uerdingen ,HSV ,3,1,1,0,/uerdingen-gegen-hsv-1984-bundesliga-14219/spielinfo
3,04021984LeveFran,1983-84,"Samstag, 04.02.1984",Leverkusen ,Frankfurt ,2,2,2,0,/leverkusen-gegen-frankfurt-1984-bundesliga-14220/spielinfo
4,04021984BielNürn,1983-84,"Samstag, 04.02.1984",Bielefeld ,Nürnberg ,1,0,1,0,/bielefeld-gegen-nuernberg-1984-bundesliga-14221/spielinfo
5,04021984OffeKöln,1983-84,"Samstag, 04.02.1984",Offenbach ,Köln ,2,0,0,0,/offenbach-gegen-koeln-1984-bundesliga-14223/spielinfo
6,04021984BremMgl,1983-84,"Samstag, 04.02.1984",Bremen ,M'gladbach ,2,0,0,0,/bremen-gegen-mgladbach-1984-bundesliga-14224/spielinfo
7,04021984BrauBoch,1983-84,"Samstag, 04.02.1984",Braunschweig ,Bochum ,3,1,1,0,/braunschweig-gegen-bochum-1984-bundesliga-14225/spielinfo
8,04021984DortKla,1983-84,"Samstag, 04.02.1984",Dortmund ,K'lautern ,1,0,1,0,/dortmund-gegen-klautern-1984-bundesliga-14227/spielinfo
9,07021984KölnDüss,1983-84,"Dienstag, 07.02.1984",Köln ,Düsseldorf ,1,0,0,0,/koeln-gegen-duesseldorf-1984-bundesliga-14218/spielinfo
