,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,09112002WolfBrem,2002-03,"Samstag, 09.11.2002",Wolfsburg ,Bremen ,3,1,1,0,/wolfsburg-gegen-bremen-2002-bundesliga-572256/spielinfo
1,09112002BayeDort,2002-03,"Samstag, 09.11.2002",Bayern ,Dortmund ,2,1,0,1,/bayern-gegen-dortmund-2002-bundesliga-572257/spielinfo
2,09112002HSV 1860,2002-03,"Samstag, 09.11.2002",HSV ,1860 München ,1,0,1,0,/hsv-gegen-muenchen-2002-bundesliga-572258/spielinfo
3,09112002BielNürn,2002-03,"Samstag, 09.11.2002",Bielefeld ,Nürnberg ,0,1,0,0,/bielefeld-gegen-nuernberg-2002-bundesliga-572259/spielinfo
4,09112002SchaLeve,2002-03,"Samstag, 09.11.2002",Schalke ,Leverkusen ,0,1,0,0,/schalke-gegen-leverkusen-2002-bundesliga-572261/spielinfo
5,09112002StutBoch,2002-03,"Samstag, 09.11.2002",Stuttgart ,Bochum ,3,2,0,0,/stuttgart-gegen-bochum-2002-bundesliga-572262/spielinfo
6,09112002KlaHann,2002-03,"Samstag, 09.11.2002",K'lautern ,Hannover ,0,1,0,1,/klautern-gegen-hannover-2002-bundesliga-572263/spielinfo
7,10112002HertRost,2002-03,"Sonntag, 10.11.2002",Hertha ,Rostock ,3,1,2,1,/hertha-gegen-rostock-2002-bundesliga-572255/spielinfo
8,10112002MglCott,2002-03,"Sonntag, 10.11.2002",M'gladbach ,Cottbus ,3,0,3,0,/mgladbach-gegen-cottbus-2002-bundesliga-572260/spielinfo
9,13112002KlaBoch,2002-03,"Mittwoch, 13.11.2002",K'lautern ,Bochum ,0,2,0,2,/klautern-gegen-bochum-2002-bundesliga-572245/spielinfo
