,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,070319701860Baye,1969-70,"Samstag, 07.03.1970",1860 München ,Bayern ,2,1,2,0,/muenchen-gegen-bayern-1970-bundesliga-18534/spielinfo
1,07031970DuisMgl,1969-70,"Samstag, 07.03.1970",Duisburg ,M'gladbach ,0,1,0,1,/duisburg-gegen-mgladbach-1970-bundesliga-18535/spielinfo
2,07031970BremFran,1969-70,"Samstag, 07.03.1970",Bremen ,Frankfurt ,3,2,1,1,/bremen-gegen-frankfurt-1970-bundesliga-18537/spielinfo
3,07031970StutHSV ,1969-70,"Samstag, 07.03.1970",Stuttgart ,HSV ,1,1,1,1,/stuttgart-gegen-hsv-1970-bundesliga-18538/spielinfo
4,07031970BrauKla,1969-70,"Samstag, 07.03.1970",Braunschweig ,K'lautern ,1,0,0,0,/braunschweig-gegen-klautern-1970-bundesliga-18539/spielinfo
5,07031970KölnHann,1969-70,"Samstag, 07.03.1970",Köln ,Hannover ,5,0,2,0,/koeln-gegen-hannover-1970-bundesliga-18540/spielinfo
6,07031970EsseDort,1969-70,"Samstag, 07.03.1970",Essen ,Dortmund ,3,3,3,2,/essen-gegen-dortmund-1970-bundesliga-18541/spielinfo
7,07031970AachScha,1969-70,"Samstag, 07.03.1970",Aachen ,Schalke ,1,2,0,2,/aachen-gegen-schalke-1970-bundesliga-18542/spielinfo
8,01041970HertOber,1969-70,"Mittwoch, 01.04.1970",Hertha ,Oberhausen ,1,0,0,0,/hertha-gegen-oberhausen-1970-bundesliga-18536/spielinfo
9,10031970DortHann,1969-70,"Dienstag, 10.03.1970",Dortmund ,Hannover ,2,1,0,1,/dortmund-gegen-hannover-1970-bundesliga-18469/spielinfo
10,100319701860Aach,1969-70,"Dienstag, 10.03.1970",1860 München ,Aachen ,0,0,0,0,/muenchen-gegen-aachen-1970-bundesliga-18462/spielinfo
11,11031970BremStut,1969-70,"Mittwoch, 11.03.1970",Bremen ,Stuttgart ,1,1,0,0,/bremen-gegen-stuttgart-1970-bundesliga-18466/spielinfo
12,11031970BrauKöln,1969-70,"Mittwoch, 11.03.1970",Braunschweig ,Köln ,1,2,0,2,/braunschweig-gegen-koeln-1970-bundesliga-18468/spielinfo
13,11031970EsseBaye,1969-70,"Mittwoch, 11.03.1970",Essen ,Bayern ,1,1,0,1,/essen-gegen-bayern-1970-bundesliga-18470/spielinfo
14,11031970MglScha,1969-70,"Mittwoch, 11.03.1970",M'gladbach ,Schalke ,2,0,1,0,/mgladbach-gegen-schalke-1970-bundesliga-18463/spielinfo
15,11031970DuisHert,1969-70,"Mittwoch, 11.03.1970",Duisburg ,Hertha ,1,3,1,3,/duisburg-gegen-hertha-1970-bundesliga-18464/spielinfo
