,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,01021964KarlBrau,1963-64,"Samstag, 01.02.1964",Karlsruhe ,Braunschweig ,3,1,1,0,/karlsruhe-gegen-braunschweig-1964-bundesliga-20231/spielinfo
1,01021964SchaKöln,1963-64,"Samstag, 01.02.1964",Schalke ,Köln ,2,3,0,2,/schalke-gegen-koeln-1964-bundesliga-20233/spielinfo
2,01021964BremKla,1963-64,"Samstag, 01.02.1964",Bremen ,K'lautern ,2,0,1,0,/bremen-gegen-klautern-1964-bundesliga-20235/spielinfo
3,08021964MünsNürn,1963-64,"Samstag, 08.02.1964",Münster ,Nürnberg ,0,1,0,0,/muenster-gegen-nuernberg-1964-bundesliga-20237/spielinfo
4,260319641860Stut,1963-64,"Donnerstag, 26.03.1964",1860 München ,Stuttgart ,1,1,1,0,/muenchen-gegen-stuttgart-1964-bundesliga-20236/spielinfo
5,27031964HertMeid,1963-64,"Freitag, 27.03.1964",Hertha ,Meidericher SV ,5,2,3,1,/hertha-gegen-duisburg-1964-bundesliga-20234/spielinfo
6,30031964SaarDort,1963-64,"Montag, 30.03.1964",Saarbrücken ,Dortmund ,2,1,0,0,/saarbruecken-gegen-dortmund-1964-bundesliga-20238/spielinfo
7,30031964FranHSV ,1963-64,"Montag, 30.03.1964",Frankfurt ,HSV ,2,2,1,1,/frankfurt-gegen-hsv-1964-bundesliga-20232/spielinfo
8,08021964StutScha,1963-64,"Samstag, 08.02.1964",Stuttgart ,Schalke ,2,0,1,0,/stuttgart-gegen-schalke-1964-bundesliga-20212/spielinfo
9,08021964SaarHSV ,1963-64,"Samstag, 08.02.1964",Saarbrücken ,HSV ,1,1,0,0,/saarbruecken-gegen-hsv-1964-bundesliga-20216/spielinfo
10,08021964FranMeid,1963-64,"Samstag, 08.02.1964",Frankfurt ,Meidericher SV ,2,2,1,1,/frankfurt-gegen-duisburg-1964-bundesliga-20218/spielinfo
11,08021964KlaHert,1963-64,"Samstag, 08.02.1964",K'lautern ,Hertha ,3,0,1,0,/klautern-gegen-hertha-1964-bundesliga-20229/spielinfo
