,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,09121967NeunBrem,1967-68,"Samstag, 09.12.1967",Neunkirchen ,Bremen ,0,0,0,0,/neunkirchen-gegen-bremen-1967-bundesliga-19082/spielinfo
1,09121967KölnBrau,1967-68,"Samstag, 09.12.1967",Köln ,Braunschweig ,1,0,0,0,/koeln-gegen-braunschweig-1967-bundesliga-19074/spielinfo
2,09121967HannAach,1967-68,"Samstag, 09.12.1967",Hannover ,Aachen ,1,1,0,1,/hannover-gegen-aachen-1967-bundesliga-19075/spielinfo
3,09121967Mgl1860,1967-68,"Samstag, 09.12.1967",M'gladbach ,1860 München ,1,1,0,0,/mgladbach-gegen-muenchen-1967-bundesliga-19076/spielinfo
4,09121967BayeDuis,1967-68,"Samstag, 09.12.1967",Bayern ,Duisburg ,0,4,0,3,/bayern-gegen-duisburg-1967-bundesliga-19077/spielinfo
5,09121967FranScha,1967-68,"Samstag, 09.12.1967",Frankfurt ,Schalke ,2,2,1,1,/frankfurt-gegen-schalke-1967-bundesliga-19078/spielinfo
6,09121967DortNürn,1967-68,"Samstag, 09.12.1967",Dortmund ,Nürnberg ,1,2,0,0,/dortmund-gegen-nuernberg-1967-bundesliga-19079/spielinfo
7,09121967HSV Stut,1967-68,"Samstag, 09.12.1967",HSV ,Stuttgart ,1,1,0,0,/hsv-gegen-stuttgart-1967-bundesliga-19080/spielinfo
8,09121967KarlKla,1967-68,"Samstag, 09.12.1967",Karlsruhe ,K'lautern ,2,2,1,1,/karlsruhe-gegen-klautern-1967-bundesliga-19081/spielinfo
9,16121967StutNeun,1967-68,"Samstag, 16.12.1967",Stuttgart ,Neunkirchen ,2,1,1,1,/stuttgart-gegen-neunkirchen-1967-bundesliga-19071/spielinfo
