,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,12042001StutCott,2000-01,"Donnerstag, 12.04.2001",Stuttgart ,Cottbus ,1,0,0,0,/stuttgart-gegen-cottbus-2001-bundesliga-520268/spielinfo
1,14042001Wolf1860,2000-01,"Samstag, 14.04.2001",Wolfsburg ,1860 München ,0,1,0,1,/wolfsburg-gegen-muenchen-2001-bundesliga-520260/spielinfo
2,14042001LeveFrei,2000-01,"Samstag, 14.04.2001",Leverkusen ,Freiburg ,1,3,0,1,/leverkusen-gegen-freiburg-2001-bundesliga-520263/spielinfo
3,14042001KlaFran,2000-01,"Samstag, 14.04.2001",K'lautern ,Frankfurt ,4,2,1,2,/klautern-gegen-frankfurt-2001-bundesliga-520264/spielinfo
4,14042001BayeScha,2000-01,"Samstag, 14.04.2001",Bayern ,Schalke ,1,3,1,1,/bayern-gegen-schalke-2001-bundesliga-520265/spielinfo
5,14042001BochBrem,2000-01,"Samstag, 14.04.2001",Bochum ,Bremen ,1,2,0,1,/bochum-gegen-bremen-2001-bundesliga-520267/spielinfo
6,14042001HertDort,2000-01,"Samstag, 14.04.2001",Hertha ,Dortmund ,1,0,0,0,/hertha-gegen-dortmund-2001-bundesliga-520266/spielinfo
7,15042001UnteRost,2000-01,"Sonntag, 15.04.2001",Unterhaching ,Rostock ,1,1,0,0,/unterhaching-gegen-rostock-2001-bundesliga-520261/spielinfo
8,15042001HSV Köln,2000-01,"Sonntag, 15.04.2001",HSV ,Köln ,1,1,0,1,/hsv-gegen-koeln-2001-bundesliga-520262/spielinfo
