,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,04051979KlaBiel,1978-79,"Freitag, 04.05.1979",K'lautern ,Bielefeld ,3,2,0,0,/klautern-gegen-bielefeld-1979-bundesliga-15836/spielinfo
1,05051979DüssScha,1978-79,"Samstag, 05.05.1979",Düsseldorf ,Schalke ,3,1,3,0,/duesseldorf-gegen-schalke-1979-bundesliga-15830/spielinfo
2,05051979HSV Duis,1978-79,"Samstag, 05.05.1979",HSV ,Duisburg ,3,0,1,0,/hsv-gegen-duisburg-1979-bundesliga-15831/spielinfo
3,05051979StutBoch,1978-79,"Samstag, 05.05.1979",Stuttgart ,Bochum ,2,0,1,0,/stuttgart-gegen-bochum-1979-bundesliga-15832/spielinfo
4,05051979HertBrem,1978-79,"Samstag, 05.05.1979",Hertha ,Bremen ,0,2,0,1,/hertha-gegen-bremen-1979-bundesliga-15833/spielinfo
5,05051979KölnMgl,1978-79,"Samstag, 05.05.1979",Köln ,M'gladbach ,1,1,1,1,/koeln-gegen-mgladbach-1979-bundesliga-15834/spielinfo
6,05051979DarmBaye,1978-79,"Samstag, 05.05.1979",Darmstadt ,Bayern ,1,3,1,1,/darmstadt-gegen-bayern-1979-bundesliga-15835/spielinfo
7,05051979NürnFran,1978-79,"Samstag, 05.05.1979",Nürnberg ,Frankfurt ,0,0,0,0,/nuernberg-gegen-frankfurt-1979-bundesliga-15837/spielinfo
8,05051979DortBrau,1978-79,"Samstag, 05.05.1979",Dortmund ,Braunschweig ,2,2,2,0,/dortmund-gegen-braunschweig-1979-bundesliga-15838/spielinfo
9,08051979BremDüss,1978-79,"Dienstag, 08.05.1979",Bremen ,Düsseldorf ,1,1,1,0,/bremen-gegen-duesseldorf-1979-bundesliga-15726/spielinfo
10,08051979DuisBaye,1978-79,"Dienstag, 08.05.1979",Duisburg ,Bayern ,3,1,3,1,/duisburg-gegen-bayern-1979-bundesliga-15736/spielinfo
11,08051979HSV Köln,1978-79,"Dienstag, 08.05.1979",HSV ,Köln ,6,0,3,0,/hsv-gegen-koeln-1979-bundesliga-15767/spielinfo
