,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,09091983LeveDort,1983-84,"Freitag, 09.09.1983",Leverkusen ,Dortmund ,4,2,1,1,/leverkusen-gegen-dortmund-1983-bundesliga-14097/spielinfo
1,10091983BrauBaye,1983-84,"Samstag, 10.09.1983",Braunschweig ,Bayern ,1,2,0,1,/braunschweig-gegen-bayern-1983-bundesliga-14093/spielinfo
2,10091983OffeFran,1983-84,"Samstag, 10.09.1983",Offenbach ,Frankfurt ,2,1,1,0,/offenbach-gegen-frankfurt-1983-bundesliga-14094/spielinfo
3,10091983DüssHSV ,1983-84,"Samstag, 10.09.1983",Düsseldorf ,HSV ,2,3,1,2,/duesseldorf-gegen-hsv-1983-bundesliga-14095/spielinfo
4,10091983BielKla,1983-84,"Samstag, 10.09.1983",Bielefeld ,K'lautern ,3,2,3,1,/bielefeld-gegen-klautern-1983-bundesliga-14096/spielinfo
5,10091983UerdStut,1983-84,"Samstag, 10.09.1983",Uerdingen ,Stuttgart ,3,2,2,1,/uerdingen-gegen-stuttgart-1983-bundesliga-14098/spielinfo
6,10091983BochMgl,1983-84,"Samstag, 10.09.1983",Bochum ,M'gladbach ,0,4,0,0,/bochum-gegen-mgladbach-1983-bundesliga-14099/spielinfo
7,10091983MannKöln,1983-84,"Samstag, 10.09.1983",Mannheim ,Köln ,2,2,1,2,/mannheim-gegen-koeln-1983-bundesliga-14100/spielinfo
8,10091983BremNürn,1983-84,"Samstag, 10.09.1983",Bremen ,Nürnberg ,2,0,0,0,/bremen-gegen-nuernberg-1983-bundesliga-14101/spielinfo
9,13091983LeveHSV ,1983-84,"Dienstag, 13.09.1983",Leverkusen ,HSV ,2,0,1,0,/leverkusen-gegen-hsv-1983-bundesliga-14079/spielinfo
