,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,120419961860Uerd,1995-96,"Freitag, 12.04.1996",1860 München ,Uerdingen ,2,1,0,1,/muenchen-gegen-uerdingen-1996-bundesliga-10553/spielinfo
1,12041996FranRost,1995-96,"Freitag, 12.04.1996",Frankfurt ,Rostock ,1,3,1,1,/frankfurt-gegen-rostock-1996-bundesliga-10558/spielinfo
2,13041996MglKöln,1995-96,"Samstag, 13.04.1996",M'gladbach ,Köln ,2,1,0,0,/mgladbach-gegen-koeln-1996-bundesliga-10550/spielinfo
3,13041996St. Brem,1995-96,"Samstag, 13.04.1996",St. Pauli ,Bremen ,1,2,0,1,/st-pauli-gegen-bremen-1996-bundesliga-10551/spielinfo
4,13041996StutBaye,1995-96,"Samstag, 13.04.1996",Stuttgart ,Bayern ,0,1,0,0,/stuttgart-gegen-bayern-1996-bundesliga-10552/spielinfo
5,13041996FreiKarl,1995-96,"Samstag, 13.04.1996",Freiburg ,Karlsruhe ,0,3,0,2,/freiburg-gegen-karlsruhe-1996-bundesliga-10554/spielinfo
6,13041996KlaHSV ,1995-96,"Samstag, 13.04.1996",K'lautern ,HSV ,1,2,0,1,/klautern-gegen-hsv-1996-bundesliga-10555/spielinfo
7,13041996DortScha,1995-96,"Samstag, 13.04.1996",Dortmund ,Schalke ,0,0,0,0,/dortmund-gegen-schalke-1996-bundesliga-10557/spielinfo
8,14041996LeveDüss,1995-96,"Sonntag, 14.04.1996",Leverkusen ,Düsseldorf ,0,0,0,0,/leverkusen-gegen-duesseldorf-1996-bundesliga-10556/spielinfo
9,16041996MglKla,1995-96,"Dienstag, 16.04.1996",M'gladbach ,K'lautern ,1,1,1,0,/mgladbach-gegen-klautern-1996-bundesliga-10475/spielinfo
10,17041996RostHSV ,1995-96,"Mittwoch, 17.04.1996",Rostock ,HSV ,2,0,2,0,/rostock-gegen-hsv-1996-bundesliga-10508/spielinfo
