,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,16041981NürnBaye,1980-81,"Donnerstag, 16.04.1981",Nürnberg ,Bayern ,0,1,0,0,/nuernberg-gegen-bayern-1981-bundesliga-15209/spielinfo
1,16041981HSV Biel,1980-81,"Donnerstag, 16.04.1981",HSV ,Bielefeld ,4,1,2,0,/hsv-gegen-bielefeld-1981-bundesliga-15213/spielinfo
2,16041981BochDüss,1980-81,"Donnerstag, 16.04.1981",Bochum ,Düsseldorf ,2,1,1,1,/bochum-gegen-duesseldorf-1981-bundesliga-15215/spielinfo
3,16041981DuisDort,1980-81,"Donnerstag, 16.04.1981",Duisburg ,Dortmund ,2,1,0,1,/duisburg-gegen-dortmund-1981-bundesliga-15216/spielinfo
4,18041981KölnMgl,1980-81,"Samstag, 18.04.1981",Köln ,M'gladbach ,2,3,0,1,/koeln-gegen-mgladbach-1981-bundesliga-15210/spielinfo
5,18041981KarlFran,1980-81,"Samstag, 18.04.1981",Karlsruhe ,Frankfurt ,1,1,0,1,/karlsruhe-gegen-frankfurt-1981-bundesliga-15211/spielinfo
6,18041981StutLeve,1980-81,"Samstag, 18.04.1981",Stuttgart ,Leverkusen ,2,1,1,1,/stuttgart-gegen-leverkusen-1981-bundesliga-15212/spielinfo
7,180419811860Scha,1980-81,"Samstag, 18.04.1981",1860 München ,Schalke ,3,1,2,0,/muenchen-gegen-schalke-1981-bundesliga-15214/spielinfo
8,18041981KlaUerd,1980-81,"Samstag, 18.04.1981",K'lautern ,Uerdingen ,4,2,2,1,/klautern-gegen-uerdingen-1981-bundesliga-15217/spielinfo
9,24041981MglStut,1980-81,"Freitag, 24.04.1981",M'gladbach ,Stuttgart ,1,3,0,1,/mgladbach-gegen-stuttgart-1981-bundesliga-15150/spielinfo
