,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,19111988St. Mann,1988-89,"Samstag, 19.11.1988",St. Pauli ,Mannheim ,2,1,0,0,/st-pauli-gegen-mannheim-1988-bundesliga-12649/spielinfo
1,19111988KölnStg.,1988-89,"Samstag, 19.11.1988",Köln ,Stg. Kickers ,5,1,3,1,/koeln-gegen-stg-kickers-1988-bundesliga-12648/spielinfo
2,19111988StutLeve,1988-89,"Samstag, 19.11.1988",Stuttgart ,Leverkusen ,0,0,0,0,/stuttgart-gegen-leverkusen-1988-bundesliga-12650/spielinfo
3,19111988FranBrem,1988-89,"Samstag, 19.11.1988",Frankfurt ,Bremen ,0,0,0,0,/frankfurt-gegen-bremen-1988-bundesliga-12652/spielinfo
4,19111988BochDort,1988-89,"Samstag, 19.11.1988",Bochum ,Dortmund ,2,2,0,1,/bochum-gegen-dortmund-1988-bundesliga-12653/spielinfo
5,19111988NürnHann,1988-89,"Samstag, 19.11.1988",Nürnberg ,Hannover ,1,0,1,0,/nuernberg-gegen-hannover-1988-bundesliga-12654/spielinfo
6,19111988UerdBaye,1988-89,"Samstag, 19.11.1988",Uerdingen ,Bayern ,1,3,0,0,/uerdingen-gegen-bayern-1988-bundesliga-12655/spielinfo
7,19111988KlaHSV ,1988-89,"Samstag, 19.11.1988",K'lautern ,HSV ,0,0,0,0,/klautern-gegen-hsv-1988-bundesliga-12656/spielinfo
8,19111988KarlMgl,1988-89,"Samstag, 19.11.1988",Karlsruhe ,M'gladbach ,3,1,annull.,annull.,/karlsruhe-gegen-mgladbach-1988-bundesliga-841956/spielinfo
9,22021989KarlMgl,1988-89,"Mittwoch, 22.02.1989",Karlsruhe ,M'gladbach ,2,2,2,1,/karlsruhe-gegen-mgladbach-1989-bundesliga-12651/spielinfo
