,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,16121981BrauFran,1981-82,"Mittwoch, 16.12.1981",Braunschweig ,Frankfurt ,4,1,1,0,/braunschweig-gegen-frankfurt-1981-bundesliga-14805/spielinfo
1,19121981DarmMgl,1981-82,"Samstag, 19.12.1981",Darmstadt ,M'gladbach ,1,1,1,0,/darmstadt-gegen-mgladbach-1981-bundesliga-14809/spielinfo
2,19121981BayeBoch,1981-82,"Samstag, 19.12.1981",Bayern ,Bochum ,1,0,0,0,/bayern-gegen-bochum-1981-bundesliga-14803/spielinfo
3,19121981DüssDuis,1981-82,"Samstag, 19.12.1981",Düsseldorf ,Duisburg ,2,0,0,0,/duesseldorf-gegen-duisburg-1981-bundesliga-14807/spielinfo
4,19121981BremStut,1981-82,"Samstag, 19.12.1981",Bremen ,Stuttgart ,2,2,1,0,/bremen-gegen-stuttgart-1981-bundesliga-14808/spielinfo
5,19121981LeveBiel,1981-82,"Samstag, 19.12.1981",Leverkusen ,Bielefeld ,2,2,2,2,/leverkusen-gegen-bielefeld-1981-bundesliga-14810/spielinfo
6,19121981DortNürn,1981-82,"Samstag, 19.12.1981",Dortmund ,Nürnberg ,3,1,1,0,/dortmund-gegen-nuernberg-1981-bundesliga-14811/spielinfo
7,09031982KlaKöln,1981-82,"Dienstag, 09.03.1982",K'lautern ,Köln ,1,1,0,0,/klautern-gegen-koeln-1982-bundesliga-14804/spielinfo
8,09031982KarlHSV ,1981-82,"Dienstag, 09.03.1982",Karlsruhe ,HSV ,2,2,1,1,/karlsruhe-gegen-hsv-1982-bundesliga-14806/spielinfo
9,22121981MglLeve,1981-82,"Dienstag, 22.12.1981",M'gladbach ,Leverkusen ,3,1,0,1,/mgladbach-gegen-leverkusen-1981-bundesliga-14796/spielinfo
10,12011982BielBoch,1981-82,"Dienstag, 12.01.1982",Bielefeld ,Bochum ,2,0,1,0,/bielefeld-gegen-bochum-1982-bundesliga-14786/spielinfo
