,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,09041969KölnStut,1968-69,"Mittwoch, 09.04.1969",Köln ,Stuttgart ,5,2,3,1,/koeln-gegen-stuttgart-1969-bundesliga-18882/spielinfo
1,19041969HannHert,1968-69,"Samstag, 19.04.1969",Hannover ,Hertha ,1,1,1,1,/hannover-gegen-hertha-1969-bundesliga-18876/spielinfo
2,19041969NürnBrau,1968-69,"Samstag, 19.04.1969",Nürnberg ,Braunschweig ,2,0,1,0,/nuernberg-gegen-braunschweig-1969-bundesliga-18877/spielinfo
3,19041969KlaScha,1968-69,"Samstag, 19.04.1969",K'lautern ,Schalke ,1,1,1,0,/klautern-gegen-schalke-1969-bundesliga-18878/spielinfo
4,19041969DortBaye,1968-69,"Samstag, 19.04.1969",Dortmund ,Bayern ,0,1,0,0,/dortmund-gegen-bayern-1969-bundesliga-18879/spielinfo
5,190419691860HSV ,1968-69,"Samstag, 19.04.1969",1860 München ,HSV ,3,3,1,1,/muenchen-gegen-hsv-1969-bundesliga-18880/spielinfo
6,19041969BremAach,1968-69,"Samstag, 19.04.1969",Bremen ,Aachen ,1,2,1,0,/bremen-gegen-aachen-1969-bundesliga-18881/spielinfo
7,19041969MglFran,1968-69,"Samstag, 19.04.1969",M'gladbach ,Frankfurt ,2,3,1,2,/mgladbach-gegen-frankfurt-1969-bundesliga-18883/spielinfo
8,19041969OffeDuis,1968-69,"Samstag, 19.04.1969",Offenbach ,Duisburg ,0,0,0,0,/offenbach-gegen-duisburg-1969-bundesliga-18884/spielinfo
9,12041969HertKla,1968-69,"Samstag, 12.04.1969",Hertha ,K'lautern ,1,0,1,0,/hertha-gegen-klautern-1969-bundesliga-18885/spielinfo
10,22041969BrauBrem,1968-69,"Dienstag, 22.04.1969",Braunschweig ,Bremen ,0,3,0,0,/braunschweig-gegen-bremen-1969-bundesliga-18853/spielinfo
