,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,01101976KlaHert,1976-77,"Freitag, 01.10.1976",K'lautern ,Hertha ,0,2,0,1,/klautern-gegen-hertha-1976-bundesliga-16246/spielinfo
1,01101976BremBoch,1976-77,"Freitag, 01.10.1976",Bremen ,Bochum ,2,0,1,0,/bremen-gegen-bochum-1976-bundesliga-16247/spielinfo
2,02101976DüssKarl,1976-77,"Samstag, 02.10.1976",Düsseldorf ,Karlsruhe ,3,0,0,0,/duesseldorf-gegen-karlsruhe-1976-bundesliga-16244/spielinfo
3,02101976EsseDuis,1976-77,"Samstag, 02.10.1976",Essen ,Duisburg ,1,5,0,0,/essen-gegen-duisburg-1976-bundesliga-16245/spielinfo
4,02101976DortBaye,1976-77,"Samstag, 02.10.1976",Dortmund ,Bayern ,3,3,0,1,/dortmund-gegen-bayern-1976-bundesliga-16248/spielinfo
5,02101976KölnScha,1976-77,"Samstag, 02.10.1976",Köln ,Schalke ,2,0,0,0,/koeln-gegen-schalke-1976-bundesliga-16249/spielinfo
6,02101976TeBeHSV ,1976-77,"Samstag, 02.10.1976",TeBe Berlin ,HSV ,1,1,0,0,/tebe-berlin-gegen-hsv-1976-bundesliga-16250/spielinfo
7,02101976BrauSaar,1976-77,"Samstag, 02.10.1976",Braunschweig ,Saarbrücken ,1,0,0,0,/braunschweig-gegen-saarbruecken-1976-bundesliga-16251/spielinfo
8,02101976FranMgl,1976-77,"Samstag, 02.10.1976",Frankfurt ,M'gladbach ,1,3,1,2,/frankfurt-gegen-mgladbach-1976-bundesliga-16252/spielinfo
9,05101976BochKarl,1976-77,"Dienstag, 05.10.1976",Bochum ,Karlsruhe ,1,0,1,0,/bochum-gegen-karlsruhe-1976-bundesliga-16195/spielinfo
