,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,21021970StutKöln,1969-70,"Samstag, 21.02.1970",Stuttgart ,Köln ,0,3,0,2,/stuttgart-gegen-koeln-1970-bundesliga-18523/spielinfo
1,210219701860Ober,1969-70,"Samstag, 21.02.1970",1860 München ,Oberhausen ,4,1,3,1,/muenchen-gegen-oberhausen-1970-bundesliga-18516/spielinfo
2,21021970DuisScha,1969-70,"Samstag, 21.02.1970",Duisburg ,Schalke ,2,0,1,0,/duisburg-gegen-schalke-1970-bundesliga-18518/spielinfo
3,24031970BrauMgl,1969-70,"Dienstag, 24.03.1970",Braunschweig ,M'gladbach ,0,1,0,0,/braunschweig-gegen-mgladbach-1970-bundesliga-18520/spielinfo
4,07041970AachHSV ,1969-70,"Dienstag, 07.04.1970",Aachen ,HSV ,0,2,0,1,/aachen-gegen-hsv-1970-bundesliga-18519/spielinfo
5,07041970HertHann,1969-70,"Dienstag, 07.04.1970",Hertha ,Hannover ,1,1,1,0,/hertha-gegen-hannover-1970-bundesliga-18521/spielinfo
6,15041970DortFran,1969-70,"Mittwoch, 15.04.1970",Dortmund ,Frankfurt ,2,1,1,1,/dortmund-gegen-frankfurt-1970-bundesliga-18522/spielinfo
7,21041970BremBaye,1969-70,"Dienstag, 21.04.1970",Bremen ,Bayern ,1,0,0,0,/bremen-gegen-bayern-1970-bundesliga-18517/spielinfo
8,30041970EsseKla,1969-70,"Donnerstag, 30.04.1970",Essen ,K'lautern ,1,1,1,1,/essen-gegen-klautern-1970-bundesliga-18524/spielinfo
9,24021970BayeScha,1969-70,"Dienstag, 24.02.1970",Bayern ,Schalke ,6,0,3,0,/bayern-gegen-schalke-1970-bundesliga-18454/spielinfo
10,25021970HertEsse,1969-70,"Mittwoch, 25.02.1970",Hertha ,Essen ,4,0,1,0,/hertha-gegen-essen-1970-bundesliga-18497/spielinfo
