,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,05111993MglHSV ,1993-94,"Freitag, 05.11.1993",M'gladbach ,HSV ,2,2,1,1,/mgladbach-gegen-hsv-1993-bundesliga-11044/spielinfo
1,05111993SchaVfB ,1993-94,"Freitag, 05.11.1993",Schalke ,VfB Leipzig ,3,1,1,0,/schalke-gegen-lok-leipzig-1993-bundesliga-11047/spielinfo
2,05111993KlaWatt,1993-94,"Freitag, 05.11.1993",K'lautern ,Wattenscheid ,4,1,1,1,/klautern-gegen-wattenscheid-1993-bundesliga-11050/spielinfo
3,06111993KölnBrem,1993-94,"Samstag, 06.11.1993",Köln ,Bremen ,2,0,1,0,/koeln-gegen-bremen-1993-bundesliga-11045/spielinfo
4,06111993FreiStut,1993-94,"Samstag, 06.11.1993",Freiburg ,Stuttgart ,2,1,2,1,/freiburg-gegen-stuttgart-1993-bundesliga-11046/spielinfo
5,06111993KarlDuis,1993-94,"Samstag, 06.11.1993",Karlsruhe ,Duisburg ,5,0,2,0,/karlsruhe-gegen-duisburg-1993-bundesliga-11048/spielinfo
6,06111993NürnBaye,1993-94,"Samstag, 06.11.1993",Nürnberg ,Bayern ,2,0,1,0,/nuernberg-gegen-bayern-1993-bundesliga-11049/spielinfo
7,06111993FranDort,1993-94,"Samstag, 06.11.1993",Frankfurt ,Dortmund ,2,0,0,0,/frankfurt-gegen-dortmund-1993-bundesliga-11051/spielinfo
8,06111993DresLeve,1993-94,"Samstag, 06.11.1993",Dresden ,Leverkusen ,1,1,1,0,/dresden-gegen-leverkusen-1993-bundesliga-11052/spielinfo
9,10111993KarlStut,1993-94,"Mittwoch, 10.11.1993",Karlsruhe ,Stuttgart ,0,0,0,0,/karlsruhe-gegen-stuttgart-1993-bundesliga-11030/spielinfo
