,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,22021986KlaFran,1985-86,"Samstag, 22.02.1986",K'lautern ,Frankfurt ,1,1,1,0,/klautern-gegen-frankfurt-1986-bundesliga-13643/spielinfo
1,22021986BremDüss,1985-86,"Samstag, 22.02.1986",Bremen ,Düsseldorf ,7,3,3,0,/bremen-gegen-duesseldorf-1986-bundesliga-13644/spielinfo
2,22021986MglNürn,1985-86,"Samstag, 22.02.1986",M'gladbach ,Nürnberg ,3,0,2,0,/mgladbach-gegen-nuernberg-1986-bundesliga-13645/spielinfo
3,22021986BayeKöln,1985-86,"Samstag, 22.02.1986",Bayern ,Köln ,3,1,2,0,/bayern-gegen-koeln-1986-bundesliga-13646/spielinfo
4,18031986SchaSaar,1985-86,"Dienstag, 18.03.1986",Schalke ,Saarbrücken ,3,2,0,1,/schalke-gegen-saarbruecken-1986-bundesliga-13648/spielinfo
5,01041986StutHSV ,1985-86,"Dienstag, 01.04.1986",Stuttgart ,HSV ,1,0,0,0,/stuttgart-gegen-hsv-1986-bundesliga-13647/spielinfo
6,08041986LeveMann,1985-86,"Dienstag, 08.04.1986",Leverkusen ,Mannheim ,3,1,2,1,/leverkusen-gegen-mannheim-1986-bundesliga-13650/spielinfo
7,15041986DortBoch,1985-86,"Dienstag, 15.04.1986",Dortmund ,Bochum ,1,0,1,0,/dortmund-gegen-bochum-1986-bundesliga-13649/spielinfo
8,20041986HannUerd,1985-86,"Sonntag, 20.04.1986",Hannover ,Uerdingen ,1,1,0,1,/hannover-gegen-uerdingen-1986-bundesliga-13651/spielinfo
9,25021986MannDort,1985-86,"Dienstag, 25.02.1986",Mannheim ,Dortmund ,0,0,0,0,/mannheim-gegen-dortmund-1986-bundesliga-13637/spielinfo
10,25021986SaarStut,1985-86,"Dienstag, 25.02.1986",Saarbrücken ,Stuttgart ,1,1,1,1,/saarbruecken-gegen-stuttgart-1986-bundesliga-13641/spielinfo
