,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,28021992DuisBrem,1991-92,"Freitag, 28.02.1992",Duisburg ,Bremen ,0,0,0,0,/duisburg-gegen-bremen-1992-bundesliga-11583/spielinfo
1,28021992WattDüss,1991-92,"Freitag, 28.02.1992",Wattenscheid ,Düsseldorf ,4,1,1,1,/wattenscheid-gegen-duesseldorf-1992-bundesliga-11579/spielinfo
2,28021992LeveRost,1991-92,"Freitag, 28.02.1992",Leverkusen ,Rostock ,3,0,1,0,/leverkusen-gegen-rostock-1992-bundesliga-11581/spielinfo
3,29021992DortBoch,1991-92,"Samstag, 29.02.1992",Dortmund ,Bochum ,1,1,0,0,/dortmund-gegen-bochum-1992-bundesliga-11584/spielinfo
4,29021992StutDres,1991-92,"Samstag, 29.02.1992",Stuttgart ,Dresden ,1,1,1,0,/stuttgart-gegen-dresden-1992-bundesliga-11586/spielinfo
5,29021992MglScha,1991-92,"Samstag, 29.02.1992",M'gladbach ,Schalke ,1,1,0,0,/mgladbach-gegen-schalke-1992-bundesliga-11588/spielinfo
6,29021992FranHSV ,1991-92,"Samstag, 29.02.1992",Frankfurt ,HSV ,2,1,1,0,/frankfurt-gegen-hsv-1992-bundesliga-11590/spielinfo
7,29021992NürnKla,1991-92,"Samstag, 29.02.1992",Nürnberg ,K'lautern ,3,2,2,0,/nuernberg-gegen-klautern-1992-bundesliga-11591/spielinfo
8,29021992BayeKöln,1991-92,"Samstag, 29.02.1992",Bayern ,Köln ,0,0,0,0,/bayern-gegen-koeln-1992-bundesliga-11592/spielinfo
9,29021992KarlStg.,1991-92,"Samstag, 29.02.1992",Karlsruhe ,Stg. Kickers ,3,1,3,0,/karlsruhe-gegen-stg-kickers-1992-bundesliga-11594/spielinfo
