,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,14051982KlaDort,1981-82,"Freitag, 14.05.1982",K'lautern ,Dortmund ,2,1,1,0,/klautern-gegen-dortmund-1982-bundesliga-14946/spielinfo
1,15051982MglBaye,1981-82,"Samstag, 15.05.1982",M'gladbach ,Bayern ,3,0,1,0,/mgladbach-gegen-bayern-1982-bundesliga-14938/spielinfo
2,15051982BochBiel,1981-82,"Samstag, 15.05.1982",Bochum ,Bielefeld ,1,1,1,0,/bochum-gegen-bielefeld-1982-bundesliga-14939/spielinfo
3,15051982NürnBrau,1981-82,"Samstag, 15.05.1982",Nürnberg ,Braunschweig ,4,0,1,0,/nuernberg-gegen-braunschweig-1982-bundesliga-14940/spielinfo
4,15051982KölnKarl,1981-82,"Samstag, 15.05.1982",Köln ,Karlsruhe ,2,0,0,0,/koeln-gegen-karlsruhe-1982-bundesliga-14941/spielinfo
5,15051982FranDüss,1981-82,"Samstag, 15.05.1982",Frankfurt ,Düsseldorf ,4,0,0,0,/frankfurt-gegen-duesseldorf-1982-bundesliga-14942/spielinfo
6,15051982HSV Brem,1981-82,"Samstag, 15.05.1982",HSV ,Bremen ,5,0,1,0,/hsv-gegen-bremen-1982-bundesliga-14943/spielinfo
7,15051982DuisDarm,1981-82,"Samstag, 15.05.1982",Duisburg ,Darmstadt ,0,2,0,1,/duisburg-gegen-darmstadt-1982-bundesliga-14944/spielinfo
8,15051982StutLeve,1981-82,"Samstag, 15.05.1982",Stuttgart ,Leverkusen ,4,2,2,2,/stuttgart-gegen-leverkusen-1982-bundesliga-14945/spielinfo
9,18051982BremBaye,1981-82,"Dienstag, 18.05.1982",Bremen ,Bayern ,2,0,1,0,/bremen-gegen-bayern-1982-bundesliga-14830/spielinfo
