,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,06031992SchaWatt,1991-92,"Freitag, 06.03.1992",Schalke ,Wattenscheid ,1,1,1,0,/schalke-gegen-wattenscheid-1992-bundesliga-11600/spielinfo
1,06031992DresMgl,1991-92,"Freitag, 06.03.1992",Dresden ,M'gladbach ,1,2,0,1,/dresden-gegen-mgladbach-1992-bundesliga-11602/spielinfo
2,06031992RostDuis,1991-92,"Freitag, 06.03.1992",Rostock ,Duisburg ,0,0,0,0,/rostock-gegen-duisburg-1992-bundesliga-11604/spielinfo
3,07031992KölnDort,1991-92,"Samstag, 07.03.1992",Köln ,Dortmund ,1,2,0,0,/koeln-gegen-dortmund-1992-bundesliga-11605/spielinfo
4,07031992KlaBaye,1991-92,"Samstag, 07.03.1992",K'lautern ,Bayern ,4,0,1,0,/klautern-gegen-bayern-1992-bundesliga-11607/spielinfo
5,07031992Stg.Fran,1991-92,"Samstag, 07.03.1992",Stg. Kickers ,Frankfurt ,0,2,0,0,/stg-kickers-gegen-frankfurt-1992-bundesliga-11609/spielinfo
6,07031992BremKarl,1991-92,"Samstag, 07.03.1992",Bremen ,Karlsruhe ,0,0,0,0,/bremen-gegen-karlsruhe-1992-bundesliga-11610/spielinfo
7,07031992DüssLeve,1991-92,"Samstag, 07.03.1992",Düsseldorf ,Leverkusen ,1,1,0,0,/duesseldorf-gegen-leverkusen-1992-bundesliga-11611/spielinfo
8,07031992BochStut,1991-92,"Samstag, 07.03.1992",Bochum ,Stuttgart ,0,2,0,0,/bochum-gegen-stuttgart-1992-bundesliga-11612/spielinfo
9,08031992HSV Nürn,1991-92,"Sonntag, 08.03.1992",HSV ,Nürnberg ,0,2,0,1,/hsv-gegen-nuernberg-1992-bundesliga-11613/spielinfo
