,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,17081983DüssKöln,1983-84,"Mittwoch, 17.08.1983",Düsseldorf ,Köln ,2,0,1,0,/duesseldorf-gegen-koeln-1983-bundesliga-14065/spielinfo
1,19081983UerdFran,1983-84,"Freitag, 19.08.1983",Uerdingen ,Frankfurt ,5,2,2,1,/uerdingen-gegen-frankfurt-1983-bundesliga-14061/spielinfo
2,19081983KlaStut,1983-84,"Freitag, 19.08.1983",K'lautern ,Stuttgart ,2,2,1,1,/klautern-gegen-stuttgart-1983-bundesliga-14063/spielinfo
3,20081983BrauMann,1983-84,"Samstag, 20.08.1983",Braunschweig ,Mannheim ,3,2,3,1,/braunschweig-gegen-mannheim-1983-bundesliga-14057/spielinfo
4,20081983OffeMgl,1983-84,"Samstag, 20.08.1983",Offenbach ,M'gladbach ,4,3,4,1,/offenbach-gegen-mgladbach-1983-bundesliga-14058/spielinfo
5,20081983BielBaye,1983-84,"Samstag, 20.08.1983",Bielefeld ,Bayern ,1,3,1,2,/bielefeld-gegen-bayern-1983-bundesliga-14059/spielinfo
6,20081983LeveNürn,1983-84,"Samstag, 20.08.1983",Leverkusen ,Nürnberg ,3,0,2,0,/leverkusen-gegen-nuernberg-1983-bundesliga-14060/spielinfo
7,20081983DortHSV ,1983-84,"Samstag, 20.08.1983",Dortmund ,HSV ,1,2,0,0,/dortmund-gegen-hsv-1983-bundesliga-14062/spielinfo
8,20081983BremBoch,1983-84,"Samstag, 20.08.1983",Bremen ,Bochum ,5,2,1,1,/bremen-gegen-bochum-1983-bundesliga-14064/spielinfo
9,16081983KlaDort,1983-84,"Dienstag, 16.08.1983",K'lautern ,Dortmund ,2,2,1,0,/klautern-gegen-dortmund-1983-bundesliga-14074/spielinfo
