,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,26031976KlaFran,1975-76,"Freitag, 26.03.1976",K'lautern ,Frankfurt ,3,1,1,0,/klautern-gegen-frankfurt-1976-bundesliga-16714/spielinfo
1,26031976DuisEsse,1975-76,"Freitag, 26.03.1976",Duisburg ,Essen ,4,0,1,0,/duisburg-gegen-essen-1976-bundesliga-16718/spielinfo
2,27031976MglHert,1975-76,"Samstag, 27.03.1976",M'gladbach ,Hertha ,1,1,0,1,/mgladbach-gegen-hertha-1976-bundesliga-16712/spielinfo
3,27031976OffeBrau,1975-76,"Samstag, 27.03.1976",Offenbach ,Braunschweig ,4,2,2,2,/offenbach-gegen-braunschweig-1976-bundesliga-16713/spielinfo
4,27031976SchaKarl,1975-76,"Samstag, 27.03.1976",Schalke ,Karlsruhe ,6,2,3,1,/schalke-gegen-karlsruhe-1976-bundesliga-16715/spielinfo
5,27031976HSV Boch,1975-76,"Samstag, 27.03.1976",HSV ,Bochum ,5,3,0,1,/hsv-gegen-bochum-1976-bundesliga-16716/spielinfo
6,27031976DüssBrem,1975-76,"Samstag, 27.03.1976",Düsseldorf ,Bremen ,3,0,1,0,/duesseldorf-gegen-bremen-1976-bundesliga-16717/spielinfo
7,27031976KölnUerd,1975-76,"Samstag, 27.03.1976",Köln ,Uerdingen ,4,0,1,0,/koeln-gegen-uerdingen-1976-bundesliga-16719/spielinfo
8,27031976HannBaye,1975-76,"Samstag, 27.03.1976",Hannover ,Bayern ,2,2,1,1,/hannover-gegen-bayern-1976-bundesliga-16720/spielinfo
9,02041976BochScha,1975-76,"Freitag, 02.04.1976",Bochum ,Schalke ,1,4,0,1,/bochum-gegen-schalke-1976-bundesliga-16671/spielinfo
10,03041976BrauKarl,1975-76,"Samstag, 03.04.1976",Braunschweig ,Karlsruhe ,2,0,1,0,/braunschweig-gegen-karlsruhe-1976-bundesliga-16674/spielinfo
