,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,02041971HSV Köln,1970-71,"Freitag, 02.04.1971",HSV ,Köln ,2,0,1,0,/hsv-gegen-koeln-1971-bundesliga-18246/spielinfo
1,02041971BielOber,1970-71,"Freitag, 02.04.1971",Bielefeld ,Oberhausen ,2,1,1,0,/bielefeld-gegen-oberhausen-1971-bundesliga-18250/spielinfo
2,03041971MglBrem,1970-71,"Samstag, 03.04.1971",M'gladbach ,Bremen ,0,2,gew.,gew.,/mgladbach-gegen-bremen-1971-bundesliga-18247/spielinfo
3,03041971HannScha,1970-71,"Samstag, 03.04.1971",Hannover ,Schalke ,3,0,1,0,/hannover-gegen-schalke-1971-bundesliga-18248/spielinfo
4,03041971EsseDuis,1970-71,"Samstag, 03.04.1971",Essen ,Duisburg ,1,1,1,1,/essen-gegen-duisburg-1971-bundesliga-18249/spielinfo
5,03041971DortStut,1970-71,"Samstag, 03.04.1971",Dortmund ,Stuttgart ,3,1,1,1,/dortmund-gegen-stuttgart-1971-bundesliga-18251/spielinfo
6,03041971KlaBaye,1970-71,"Samstag, 03.04.1971",K'lautern ,Bayern ,2,1,0,0,/klautern-gegen-bayern-1971-bundesliga-18252/spielinfo
7,03041971HertOffe,1970-71,"Samstag, 03.04.1971",Hertha ,Offenbach ,3,1,3,1,/hertha-gegen-offenbach-1971-bundesliga-18253/spielinfo
8,03041971FranBrau,1970-71,"Samstag, 03.04.1971",Frankfurt ,Braunschweig ,5,2,3,1,/frankfurt-gegen-braunschweig-1971-bundesliga-18254/spielinfo
9,08041971KlaHann,1970-71,"Donnerstag, 08.04.1971",K'lautern ,Hannover ,2,1,2,0,/klautern-gegen-hannover-1971-bundesliga-18225/spielinfo
10,13041971DuisStut,1970-71,"Dienstag, 13.04.1971",Duisburg ,Stuttgart ,1,0,1,0,/duisburg-gegen-stuttgart-1971-bundesliga-18226/spielinfo
11,14041971MglBaye,1970-71,"Mittwoch, 14.04.1971",M'gladbach ,Bayern ,3,1,1,0,/mgladbach-gegen-bayern-1971-bundesliga-18211/spielinfo
