,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,06032020PadeKöln,2019-20,"Freitag, 06.03.2020",Paderborn ,Köln ,1,2,0,2,/paderborn-gegen-koeln-2020-bundesliga-4588882/spielinfo
1,07032020LeveFran,2019-20,"Samstag, 07.03.2020",Leverkusen ,Frankfurt ,4,0,2,0,/leverkusen-gegen-frankfurt-2020-bundesliga-4588875/spielinfo
2,07032020WolfLeip,2019-20,"Samstag, 07.03.2020",Wolfsburg ,Leipzig ,0,0,0,0,/wolfsburg-gegen-leipzig-2020-bundesliga-4588877/spielinfo
3,07032020HertBrem,2019-20,"Samstag, 07.03.2020",Hertha ,Bremen ,2,2,1,2,/hertha-gegen-bremen-2020-bundesliga-4588878/spielinfo
4,07032020FreiUnio,2019-20,"Samstag, 07.03.2020",Freiburg ,Union ,3,1,1,0,/freiburg-gegen-union-2020-bundesliga-4588880/spielinfo
5,07032020SchaHoff,2019-20,"Samstag, 07.03.2020",Schalke ,Hoffenheim ,1,1,1,0,/schalke-gegen-hoffenheim-2020-bundesliga-4588881/spielinfo
6,07032020MglDort,2019-20,"Samstag, 07.03.2020",M'gladbach ,Dortmund ,1,2,0,1,/mgladbach-gegen-dortmund-2020-bundesliga-4588876/spielinfo
7,08032020BayeAugs,2019-20,"Sonntag, 08.03.2020",Bayern ,Augsburg ,2,0,0,0,/bayern-gegen-augsburg-2020-bundesliga-4588874/spielinfo
8,08032020MainDüss,2019-20,"Sonntag, 08.03.2020",Mainz ,Düsseldorf ,1,1,0,0,/mainz-gegen-duesseldorf-2020-bundesliga-4588879/spielinfo
9,11032020MglKöln,2019-20,"Mittwoch, 11.03.2020",M'gladbach ,Köln ,2,1,1,0,/mgladbach-gegen-koeln-2020-bundesliga-4588840/spielinfo
