,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,28021987FC HStut,1986-87,"Samstag, 28.02.1987",FC Homburg ,Stuttgart ,2,1,0,0,/fc-homburg-gegen-stuttgart-1987-bundesliga-13302/spielinfo
1,28021987MglKla,1986-87,"Samstag, 28.02.1987",M'gladbach ,K'lautern ,0,1,0,1,/mgladbach-gegen-klautern-1987-bundesliga-13296/spielinfo
2,28021987BochNürn,1986-87,"Samstag, 28.02.1987",Bochum ,Nürnberg ,0,1,0,0,/bochum-gegen-nuernberg-1987-bundesliga-13297/spielinfo
3,28021987FranKöln,1986-87,"Samstag, 28.02.1987",Frankfurt ,Köln ,1,2,0,0,/frankfurt-gegen-koeln-1987-bundesliga-13298/spielinfo
4,28021987BayeDüss,1986-87,"Samstag, 28.02.1987",Bayern ,Düsseldorf ,3,0,0,0,/bayern-gegen-duesseldorf-1987-bundesliga-13299/spielinfo
5,28021987MannScha,1986-87,"Samstag, 28.02.1987",Mannheim ,Schalke ,2,0,1,0,/mannheim-gegen-schalke-1987-bundesliga-13301/spielinfo
6,28021987BremHSV ,1986-87,"Samstag, 28.02.1987",Bremen ,HSV ,2,1,1,0,/bremen-gegen-hsv-1987-bundesliga-13304/spielinfo
7,07031987LeveDort,1986-87,"Samstag, 07.03.1987",Leverkusen ,Dortmund ,3,2,0,1,/leverkusen-gegen-dortmund-1987-bundesliga-13300/spielinfo
8,21041987BlauUerd,1986-87,"Dienstag, 21.04.1987",Blau-Weiß 90 Berlin ,Uerdingen ,1,1,1,0,/bw--berlin-gegen-uerdingen-1987-bundesliga-13303/spielinfo
9,07031987SchaNürn,1986-87,"Samstag, 07.03.1987",Schalke ,Nürnberg ,2,4,0,2,/schalke-gegen-nuernberg-1987-bundesliga-13365/spielinfo
10,08031987StutMann,1986-87,"Sonntag, 08.03.1987",Stuttgart ,Mannheim ,2,1,0,1,/stuttgart-gegen-mannheim-1987-bundesliga-13288/spielinfo
