,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,03021979HSV Stut,1978-79,"Samstag, 03.02.1979",HSV ,Stuttgart ,1,1,0,1,/hsv-gegen-stuttgart-1979-bundesliga-15750/spielinfo
1,03021979DortBoch,1978-79,"Samstag, 03.02.1979",Dortmund ,Bochum ,2,2,0,1,/dortmund-gegen-bochum-1979-bundesliga-15751/spielinfo
2,03021979FranBaye,1978-79,"Samstag, 03.02.1979",Frankfurt ,Bayern ,2,1,0,0,/frankfurt-gegen-bayern-1979-bundesliga-15754/spielinfo
3,10021979KlaDarm,1978-79,"Samstag, 10.02.1979",K'lautern ,Darmstadt ,2,0,1,0,/klautern-gegen-darmstadt-1979-bundesliga-15756/spielinfo
4,14031979DüssHert,1978-79,"Mittwoch, 14.03.1979",Düsseldorf ,Hertha ,3,1,1,1,/duesseldorf-gegen-hertha-1979-bundesliga-15757/spielinfo
5,27031979NürnKöln,1978-79,"Dienstag, 27.03.1979",Nürnberg ,Köln ,1,1,1,1,/nuernberg-gegen-koeln-1979-bundesliga-15749/spielinfo
6,31031979BrauBiel,1978-79,"Samstag, 31.03.1979",Braunschweig ,Bielefeld ,5,2,3,2,/braunschweig-gegen-bielefeld-1979-bundesliga-15755/spielinfo
7,28041979SchaMgl,1978-79,"Samstag, 28.04.1979",Schalke ,M'gladbach ,1,1,1,1,/schalke-gegen-mgladbach-1979-bundesliga-15753/spielinfo
8,19051979DuisBrem,1978-79,"Samstag, 19.05.1979",Duisburg ,Bremen ,2,0,2,0,/duisburg-gegen-bremen-1979-bundesliga-15752/spielinfo
9,10021979BayeDort,1978-79,"Samstag, 10.02.1979",Bayern ,Dortmund ,4,0,2,0,/bayern-gegen-dortmund-1979-bundesliga-15724/spielinfo
10,10021979MglHSV ,1978-79,"Samstag, 10.02.1979",M'gladbach ,HSV ,4,3,2,1,/mgladbach-gegen-hsv-1979-bundesliga-15725/spielinfo
11,10021979KölnBrau,1978-79,"Samstag, 10.02.1979",Köln ,Braunschweig ,3,1,1,0,/koeln-gegen-braunschweig-1979-bundesliga-15730/spielinfo
12,17021979DarmKöln,1978-79,"Samstag, 17.02.1979",Darmstadt ,Köln ,0,1,0,0,/darmstadt-gegen-koeln-1979-bundesliga-15731/spielinfo
13,17021979KlaHert,1978-79,"Samstag, 17.02.1979",K'lautern ,Hertha ,3,0,1,0,/klautern-gegen-hertha-1979-bundesliga-15739/spielinfo
14,24021979DarmBrau,1978-79,"Samstag, 24.02.1979",Darmstadt ,Braunschweig ,1,1,0,1,/darmstadt-gegen-braunschweig-1979-bundesliga-15748/spielinfo
15,02031979KölnKla,1978-79,"Freitag, 02.03.1979",Köln ,K'lautern ,2,2,1,0,/koeln-gegen-klautern-1979-bundesliga-15746/spielinfo
16,03031979BochHSV ,1978-79,"Samstag, 03.03.1979",Bochum ,HSV ,2,1,0,1,/bochum-gegen-hsv-1979-bundesliga-15743/spielinfo
17,03031979StutDüss,1978-79,"Samstag, 03.03.1979",Stuttgart ,Düsseldorf ,5,0,3,0,/stuttgart-gegen-duesseldorf-1979-bundesliga-15744/spielinfo
