,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,27101988LeveBoch,1988-89,"Donnerstag, 27.10.1988",Leverkusen ,Bochum ,1,1,0,0,/leverkusen-gegen-bochum-1988-bundesliga-12621/spielinfo
1,29101988HSV Karl,1988-89,"Samstag, 29.10.1988",HSV ,Karlsruhe ,1,1,0,1,/hsv-gegen-karlsruhe-1988-bundesliga-12622/spielinfo
2,29101988StutMann,1988-89,"Samstag, 29.10.1988",Stuttgart ,Mannheim ,2,0,0,0,/stuttgart-gegen-mannheim-1988-bundesliga-12623/spielinfo
3,29101988BayeStg.,1988-89,"Samstag, 29.10.1988",Bayern ,Stg. Kickers ,3,0,2,0,/bayern-gegen-stg-kickers-1988-bundesliga-12624/spielinfo
4,29101988HannSt. ,1988-89,"Samstag, 29.10.1988",Hannover ,St. Pauli ,2,2,0,1,/hannover-gegen-st-pauli-1988-bundesliga-12625/spielinfo
5,29101988DortKöln,1988-89,"Samstag, 29.10.1988",Dortmund ,Köln ,0,4,0,2,/dortmund-gegen-koeln-1988-bundesliga-12626/spielinfo
6,29101988BremUerd,1988-89,"Samstag, 29.10.1988",Bremen ,Uerdingen ,3,1,1,1,/bremen-gegen-uerdingen-1988-bundesliga-12627/spielinfo
7,29101988MglNürn,1988-89,"Samstag, 29.10.1988",M'gladbach ,Nürnberg ,1,1,1,0,/mgladbach-gegen-nuernberg-1988-bundesliga-12628/spielinfo
8,29101988KlaFran,1988-89,"Samstag, 29.10.1988",K'lautern ,Frankfurt ,3,0,0,0,/klautern-gegen-frankfurt-1988-bundesliga-12629/spielinfo
9,01111988BochStut,1988-89,"Dienstag, 01.11.1988",Bochum ,Stuttgart ,1,0,1,0,/bochum-gegen-stuttgart-1988-bundesliga-12599/spielinfo
