,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,13041989HannMann,1988-89,"Donnerstag, 13.04.1989",Hannover ,Mannheim ,0,2,0,0,/hannover-gegen-mannheim-1989-bundesliga-12755/spielinfo
1,14041989StutBoch,1988-89,"Freitag, 14.04.1989",Stuttgart ,Bochum ,3,1,2,0,/stuttgart-gegen-bochum-1989-bundesliga-12752/spielinfo
2,14041989KlaUerd,1988-89,"Freitag, 14.04.1989",K'lautern ,Uerdingen ,2,0,1,0,/klautern-gegen-uerdingen-1989-bundesliga-12754/spielinfo
3,15041989LeveKöln,1988-89,"Samstag, 15.04.1989",Leverkusen ,Köln ,0,0,0,0,/leverkusen-gegen-koeln-1989-bundesliga-12747/spielinfo
4,15041989MglSt. ,1988-89,"Samstag, 15.04.1989",M'gladbach ,St. Pauli ,2,2,1,1,/mgladbach-gegen-st-pauli-1989-bundesliga-12748/spielinfo
5,15041989BremStg.,1988-89,"Samstag, 15.04.1989",Bremen ,Stg. Kickers ,4,0,2,0,/bremen-gegen-stg-kickers-1989-bundesliga-12749/spielinfo
6,15041989DortBaye,1988-89,"Samstag, 15.04.1989",Dortmund ,Bayern ,1,1,0,0,/dortmund-gegen-bayern-1989-bundesliga-12750/spielinfo
7,15041989KarlFran,1988-89,"Samstag, 15.04.1989",Karlsruhe ,Frankfurt ,1,3,1,2,/karlsruhe-gegen-frankfurt-1989-bundesliga-12751/spielinfo
8,15041989HSV Nürn,1988-89,"Samstag, 15.04.1989",HSV ,Nürnberg ,3,2,2,2,/hsv-gegen-nuernberg-1989-bundesliga-12753/spielinfo
9,20041989HSV Mgl,1988-89,"Donnerstag, 20.04.1989",HSV ,M'gladbach ,1,2,1,1,/hsv-gegen-mgladbach-1989-bundesliga-12667/spielinfo
