,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,14121985StutBaye,1985-86,"Samstag, 14.12.1985",Stuttgart ,Bayern ,0,0,0,0,/stuttgart-gegen-bayern-1985-bundesliga-13598/spielinfo
1,14121985HannBrem,1985-86,"Samstag, 14.12.1985",Hannover ,Bremen ,2,4,2,1,/hannover-gegen-bremen-1985-bundesliga-13599/spielinfo
2,14121985SaarLeve,1985-86,"Samstag, 14.12.1985",Saarbrücken ,Leverkusen ,3,1,1,0,/saarbruecken-gegen-leverkusen-1985-bundesliga-13600/spielinfo
3,14121985HSV Dort,1985-86,"Samstag, 14.12.1985",HSV ,Dortmund ,3,0,1,0,/hsv-gegen-dortmund-1985-bundesliga-13601/spielinfo
4,14121985KölnKla,1985-86,"Samstag, 14.12.1985",Köln ,K'lautern ,1,1,1,1,/koeln-gegen-klautern-1985-bundesliga-13602/spielinfo
5,14121985NürnFran,1985-86,"Samstag, 14.12.1985",Nürnberg ,Frankfurt ,4,1,2,1,/nuernberg-gegen-frankfurt-1985-bundesliga-13603/spielinfo
6,14121985DüssBoch,1985-86,"Samstag, 14.12.1985",Düsseldorf ,Bochum ,2,1,0,1,/duesseldorf-gegen-bochum-1985-bundesliga-13604/spielinfo
7,14121985UerdMann,1985-86,"Samstag, 14.12.1985",Uerdingen ,Mannheim ,1,0,0,0,/uerdingen-gegen-mannheim-1985-bundesliga-13605/spielinfo
8,14121985SchaMgl,1985-86,"Samstag, 14.12.1985",Schalke ,M'gladbach ,2,2,2,1,/schalke-gegen-mgladbach-1985-bundesliga-13606/spielinfo
9,18121985UerdMgl,1985-86,"Mittwoch, 18.12.1985",Uerdingen ,M'gladbach ,1,1,0,1,/uerdingen-gegen-mgladbach-1985-bundesliga-13579/spielinfo
10,18011986MannNürn,1985-86,"Samstag, 18.01.1986",Mannheim ,Nürnberg ,0,1,0,1,/mannheim-gegen-nuernberg-1986-bundesliga-13587/spielinfo
