,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,08111991DortWatt,1991-92,"Freitag, 08.11.1991",Dortmund ,Wattenscheid ,1,1,0,0,/dortmund-gegen-wattenscheid-1991-bundesliga-11664/spielinfo
1,08111991NürnDuis,1991-92,"Freitag, 08.11.1991",Nürnberg ,Duisburg ,1,1,1,0,/nuernberg-gegen-duisburg-1991-bundesliga-11665/spielinfo
2,09111991BochScha,1991-92,"Samstag, 09.11.1991",Bochum ,Schalke ,1,0,0,0,/bochum-gegen-schalke-1991-bundesliga-11666/spielinfo
3,09111991DresStg.,1991-92,"Samstag, 09.11.1991",Dresden ,Stg. Kickers ,2,2,2,1,/dresden-gegen-stg-kickers-1991-bundesliga-11667/spielinfo
4,09111991BayeLeve,1991-92,"Samstag, 09.11.1991",Bayern ,Leverkusen ,2,2,2,0,/bayern-gegen-leverkusen-1991-bundesliga-11668/spielinfo
5,09111991FranKarl,1991-92,"Samstag, 09.11.1991",Frankfurt ,Karlsruhe ,1,1,0,0,/frankfurt-gegen-karlsruhe-1991-bundesliga-11669/spielinfo
6,09111991KlaRost,1991-92,"Samstag, 09.11.1991",K'lautern ,Rostock ,3,0,1,0,/klautern-gegen-rostock-1991-bundesliga-11670/spielinfo
7,09111991KölnDüss,1991-92,"Samstag, 09.11.1991",Köln ,Düsseldorf ,4,1,2,1,/koeln-gegen-duesseldorf-1991-bundesliga-11671/spielinfo
8,09111991StutMgl,1991-92,"Samstag, 09.11.1991",Stuttgart ,M'gladbach ,0,1,0,1,/stuttgart-gegen-mgladbach-1991-bundesliga-11672/spielinfo
9,10111991HSV Brem,1991-92,"Sonntag, 10.11.1991",HSV ,Bremen ,0,1,0,1,/hsv-gegen-bremen-1991-bundesliga-11673/spielinfo
