,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,04121987LeveFC H,1987-88,"Freitag, 04.12.1987",Leverkusen ,FC Homburg ,2,1,2,0,/leverkusen-gegen-fc-homburg-1987-bundesliga-12996/spielinfo
1,04121987HannScha,1987-88,"Freitag, 04.12.1987",Hannover ,Schalke ,3,1,1,1,/hannover-gegen-schalke-1987-bundesliga-12992/spielinfo
2,05121987DortMann,1987-88,"Samstag, 05.12.1987",Dortmund ,Mannheim ,0,1,0,0,/dortmund-gegen-mannheim-1987-bundesliga-12990/spielinfo
3,05121987KlaKöln,1987-88,"Samstag, 05.12.1987",K'lautern ,Köln ,3,0,1,0,/klautern-gegen-koeln-1987-bundesliga-12991/spielinfo
4,05121987BochFran,1987-88,"Samstag, 05.12.1987",Bochum ,Frankfurt ,1,0,0,0,/bochum-gegen-frankfurt-1987-bundesliga-12993/spielinfo
5,05121987UerdMgl,1987-88,"Samstag, 05.12.1987",Uerdingen ,M'gladbach ,2,4,1,2,/uerdingen-gegen-mgladbach-1987-bundesliga-12994/spielinfo
6,05121987StutNürn,1987-88,"Samstag, 05.12.1987",Stuttgart ,Nürnberg ,0,1,0,1,/stuttgart-gegen-nuernberg-1987-bundesliga-12995/spielinfo
7,05121987HSV Baye,1987-88,"Samstag, 05.12.1987",HSV ,Bayern ,2,2,0,1,/hsv-gegen-bayern-1987-bundesliga-12997/spielinfo
8,05121987KarlBrem,1987-88,"Samstag, 05.12.1987",Karlsruhe ,Bremen ,0,2,0,1,/karlsruhe-gegen-bremen-1987-bundesliga-12998/spielinfo
9,16021988BremScha,1987-88,"Dienstag, 16.02.1988",Bremen ,Schalke ,5,0,1,0,/bremen-gegen-schalke-1988-bundesliga-12980/spielinfo
10,17021988DortBoch,1987-88,"Mittwoch, 17.02.1988",Dortmund ,Bochum ,1,2,1,0,/dortmund-gegen-bochum-1988-bundesliga-12936/spielinfo
