,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,07091984KarlFran,1984-85,"Freitag, 07.09.1984",Karlsruhe ,Frankfurt ,2,2,0,0,/karlsruhe-gegen-frankfurt-1984-bundesliga-13764/spielinfo
1,07091984LeveScha,1984-85,"Freitag, 07.09.1984",Leverkusen ,Schalke ,2,2,0,2,/leverkusen-gegen-schalke-1984-bundesliga-13765/spielinfo
2,07091984DortMgl,1984-85,"Freitag, 07.09.1984",Dortmund ,M'gladbach ,2,3,1,2,/dortmund-gegen-mgladbach-1984-bundesliga-13767/spielinfo
3,08091984BremKöln,1984-85,"Samstag, 08.09.1984",Bremen ,Köln ,6,2,1,1,/bremen-gegen-koeln-1984-bundesliga-13760/spielinfo
4,08091984BielStut,1984-85,"Samstag, 08.09.1984",Bielefeld ,Stuttgart ,2,7,1,4,/bielefeld-gegen-stuttgart-1984-bundesliga-13761/spielinfo
5,08091984BrauMann,1984-85,"Samstag, 08.09.1984",Braunschweig ,Mannheim ,0,1,0,1,/braunschweig-gegen-mannheim-1984-bundesliga-13762/spielinfo
6,08091984KlaDüss,1984-85,"Samstag, 08.09.1984",K'lautern ,Düsseldorf ,3,1,0,1,/klautern-gegen-duesseldorf-1984-bundesliga-13763/spielinfo
7,08091984UerdBaye,1984-85,"Samstag, 08.09.1984",Uerdingen ,Bayern ,1,3,1,1,/uerdingen-gegen-bayern-1984-bundesliga-13766/spielinfo
8,08091984BochHSV ,1984-85,"Samstag, 08.09.1984",Bochum ,HSV ,0,0,0,0,/bochum-gegen-hsv-1984-bundesliga-13768/spielinfo
9,05091984StutBaye,1984-85,"Mittwoch, 05.09.1984",Stuttgart ,Bayern ,1,3,0,2,/stuttgart-gegen-bayern-1984-bundesliga-13791/spielinfo
